,artist,title,genre,URL,lyrics
104,Lorde,Green Light,Pop,http://azlyrics.com/lyrics/lorde/greenlight.html,"

I do my make-up in somebody else's car
We order different drinks at the same bars
I know about what you did and I wanna scream the truth
She thinks you love the beach, you're such a damn liar
(Liar, liar, liar, liar, liar, liar, liar, liar)

Well, those great whites, they have big teeth
Hope they bite you
Thought you said that you would always be in love
But you're not in love, no more
Did it frighten you
How we kissed when we danced on the light-up floor?
On the light-up floor

But I hear sounds in my mind
Brand new sounds in my mind
But, honey, I'll be seein' you 'ever I go
But, honey, I'll be seein' you down every road
I'm waiting for it, that green light, I want it

'Cause, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, I wish I could get my things and just let go
I'm waiting for it, that green light, I want it

Sometimes I wake up in a different bedroom
I whisper things, the city sings them back to you

Well, those rumours, they have big teeth
Hope they bite you
Thought you said that you would always be in love
But you're not in love, no more
Did it frighten you
How we kissed when we danced on the light-up floor?
On the light-up floor

But I hear sounds in my mind
Brand new sounds in my mind
But, honey, I'll be seein' you 'ever I go
But, honey, I'll be seein' you down every road
I'm waiting for it, that green light, I want it

'Cause, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it

Yeah, honey, I'll come get my things, but I can't let go
I'm waiting for it, that green light, I want it
Oh, I wish I could get my things and just let go
I'm waiting for it, that green light, I want it

I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
I'm waiting for it, that green light, I want it
"
105,Pink Floyd,See Emily Play,Pop,http://azlyrics.com/lyrics/pinkfloyd/seeemilyplay.html,"

Emily tries, but misunderstands (Ah-ooh)
She's often inclined to borrow
Somebody's dreams till tomorrow

There is no other day
Let's try it another way
You'll lose your mind and play
Free games for May
See Emily play

Soon after dark, Emily cries (Ah-ooh)
Gazing through trees in sorrow
Hardly a sound till tomorrow

There is no other day
Let's try it another way
You'll lose your mind and play
Free games for May
See Emily play

Put on a gown
That touches the ground (Ah-ooh)
Float on a river
Forever and ever, Emily (Emily)

There is no other day
Let's try it another way
You'll lose your mind and play
Free games for May
See Emily play
"
106,Grizzly Bear,Two Weeks,Pop,http://azlyrics.com/lyrics/grizzlybear/twoweeks.html,"

Save up all the days
A routine malaise
Just like yesterday
I told you I would stay

Would you always?
Maybe sometimes?
Make it easy?
Take your time

Think of all the ways
Momentary phase
Just like yesterday
I told you I would stay

Every time you try
Quarter half a mile
Just like yesterday
I told you I would stay

Would you always?
Maybe sometimes?
Make it easy?
Take your time

Would you always?
Maybe sometimes?
Make it easy?
Take your time

Always
Sometimes
Easy
Time
"
107,Blur,Girls & Boys,Pop,http://azlyrics.com/lyrics/blur/girlsboys.html,
108,Dusty Springfield,Son Of A Preacher Man,Pop,http://azlyrics.com/lyrics/dustyspringfield/sonofapreacherman.html,"

Billy-Ray was a preacher's son
And when his daddy would visit he'd come along
When they gathered round and started talkin'
That's when Billy would take me walkin'
A-through the backyard we'd go walkin'
Then he'd look into my eyes
Lord knows to my surprise

The only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was, he was
Ooh, yes he was

Being good isn't always easy
No matter how hard I try
When he started sweet-talkin' to me
He'd come and tell me everything is all right
He'd kiss and tell me everything is all right
Can I get away again tonight?

The only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was, he was
(Ooh...) Lord knows he was
Yes he was

How well I remember
The look that was in his eyes
Stealin' kisses from me on the sly
Takin' time to make time
Tellin' me that he's all mine
Learnin' from each other's knowing
Lookin' to see how much we've grown

And the only one who could ever reach me
Was the son of a preacher man
The only boy who could ever teach me
Was the son of a preacher man
Yes he was, he was
Ooh, yes he was

The only one who could ever reach me
He was the sweet-talking son of a preacher man
The only boy who could ever teach me
I kissed the son of a preacher man
The only one who could ever move me
The sweet-lovin' son of a preacher man
The only one who could ever groove me
Ahh, ooh, ahh....
"
109,The Beatles,Something,Pop,http://azlyrics.com/lyrics/thebeatles/something.html,
110,The Everly Brothers,Bye Bye Love,Pop,http://azlyrics.com/lyrics/theeverlybrothers/byebyelove.html,
111,The Knife,Heartbeats,Pop,http://azlyrics.com/lyrics/theknife/heartbeats.html,
112,The Supremes,Stop! In The Name Of Love,Pop,http://azlyrics.com/lyrics/thesupremes/stopinthenameoflove.html,
113,Serge Gainsbourg,Je t'aime moi non plus,Pop,http://azlyrics.com/lyrics/sergegainsbourg/jetaimemoinonplus.html,"

Je t'aime, je t'aime
Oh, oui, je t'aime
Moi non plus
Oh, mon amour
Comme la vague
Irrésolue

Je vais
Je vais et je viens
Entre tes reins
Je vais et je viens
Entre tes reins
Et je me retiens

Je t'aime, je t'aime
Oh, oui, je t'aime
Moi non plus
Oh, mon amour
Tu es la vague
Moi, l'île nue

Tu vas
Tu vas et tu viens
Entre mes reins
Tu vas et tu viens
Entre mes reins
Et je te rejoins

Je t'aime, je t'aime
Oh, oui, je t'aime
Moi non plus
Oh, mon amour
Comme la vague
Irrésolue

Je vais
Je vais et je viens
Entre tes reins
Je vais et je viens
Entre tes reins
Et je me retiens

Tu vas
Tu vas et tu viens
Entre mes reins
Tu vas et tu viens
Entre mes reins
Et je te rejoins

Je t'aime, je t'aime
Oh, oui, je t'aime
Moi non plus
Oh, mon amour
L'amour physique
Est sans issue

Je vais
Je vais et je viens
Entre tes reins
Je vais et je viens
Je me retiens
Non, maintenant, viens
"
114,R.E.M.,Radio Free Europe,Pop,http://azlyrics.com/lyrics/rem/radiofreeeurope.html,"

Decide yourself if radio's gonna stay
Reason: it could polish up the gray
Put that, put that, put that up your wall
That this isn't Country at all

Radio station: decide yourself

Keep me out of Country and the word
Wheel of fortune's leading us: absurd
Push that, push that, push that to the floor
That this isn't nothing at all

Straight off the boat, where to go

Calling out in transit
Calling out in transit
Radio Free Europe (radio)

Decide: defy the media too fast
Instead of pushing palaces to fall
Put that, put that, put that up your wall
That this isn't fortunate at all

Radio station: decide yourself

We're calling out in transit
Calling out in transit
Radio Free Europe (radio)

Decide yourself: come in on a boat 
Media's too fast
Keep me out of Country and the word
Disappointment into us: absurd

Straight off the boat, where to go?

Calling out in transit
Calling out in transit
Radio Free Europe
Radio Free Europe

Calling out in transit
Calling out in transit
Radio Free Europe
Radio Free Europe
"
115,The Supremes,Where Did Our Love Go,Pop,http://azlyrics.com/lyrics/thesupremes/wheredidourlovego.html,
116,Jackie Wilson,(Your Love Keeps Lifting Me) Higher and Higher,Pop,http://azlyrics.com/lyrics/jackiewilson/higherandhigher.html,
117,Arcade Fire,Wake Up,Pop,http://azlyrics.com/lyrics/arcadefire/wakeup.html,"

Somethin’ filled up
my heart with nothin’.
Someone told me not to cry.

But now that I’m older,
my heart’s colder,
and I can see that it’s a lie.

Children, wake up.
Hold your mistake up
before they turn the summer into dust.

If the children don’t grow up,
our bodies get bigger but our hearts get torn up.
We’re just a million little gods causin' rain storms,
turnin’ every good thing to rust.

I guess we’ll just have to adjust.

With my lightnin’ bolts a glowin’,
I can see where I am goin’ to be
when the reaper he reaches and touches my hand.

With my lightnin’ bolts a glowin’,
I can see where I am goin’.
With my lightnin’ bolts a glowin’,
I can see where I am go -- goin’!

You better look out below!
"
118,The Lovin' Spoonful,Summer in the City,Pop,http://azlyrics.com/lyrics/thelovinspoonful/summerinthecity.html,
119,Roy Orbison,Only the Lonely (Know the Way I Feel),Pop,http://azlyrics.com/lyrics/royorbison/onlythelonely.html,
120,The Cure,Just Like Heaven,Pop,http://azlyrics.com/lyrics/thecure/justlikeheaven.html,
121,Eurythmics,Sweet Dreams (Are Made of This),Pop,http://azlyrics.com/lyrics/eurythmics/sweetdreams.html,
122,Peter Bjorn and John,Young Folks,Pop,http://azlyrics.com/lyrics/peterbjornandjohn/youngfolks.html,"

If I told you things I did before, told you how I used to be
Would you go along with someone like me?
If you knew my story word for word, had all of my history
Would you go along with someone like me?

Heard it before and had my share, it didn't lead nowhere
I would go along with someone like you
It doesn't matter what you did, who you were hanging with
We could stick around and see this night through

And we don't care about the young folks
Talking 'bout the young style
And we don't care about the old folks
Talking 'bout the old style too
And we don't care about our own folks
Talking 'bout our own stuff
All we care about is talking
Talking only me and you

Usually when things has gone this far, people tend to disappear
No one will surprise me unless you do
I can tell there's something going on, hours seems to disappear
Everyone is leaving, I'm still with you

It doesn't matter what we do, where we are going to
We can stick around and see this night through

And we don't care about the young folks
Talking 'bout the young style
And we don't care about the old folks
Talking 'bout the old style too
And we don't care about our own folks
Talking 'bout our own stuff
All we care about is talking
Talking only me and you

And we don't care about the young folks
Talking 'bout the young style
And we don't care about the old folks
Talking 'bout the old style too
And we don't care about our own folks
Talking 'bout our own stuff
All we care about is talking
Talking only me and you
Talking only me and you

Talking only me and you
Talking only me and you
"
123,Sharon Van Etten,Seventeen,Pop,http://azlyrics.com/lyrics/sharonvanetten/seventeen.html,"

I know what you wanna say
I think that you're all the same
Constantly being led astray
You think you know something you don't

Downtown hotspot
Halfway up this street
I used to be free
I used to be seventeen
Follow my shadow
Around your corner
I used to be seventeen
Now you're just like me

Down beneath the ashes and stone
Sure of what I've lived and have known
I see you so uncomfortably alone
I wish I could show you how much you've grown

Downtown hotspot
Used to be on this street
I used to be seventeen
I used to be seventeen
Now you're a hotshot
Hanging on my block
Sun coming up
Who is my shadow?

La la la la la la la
La la la la la la la
La la la la la la la
La la la la la la la

I know what you're gonna be
I know that you're gonna be
You'll crumble it up just to see
Afraid that you'll be just like me

Downtown hotspot
Halfway through this life
I used to feel free
Or was it just a dream?
Now you're a hotshot
Think you're so carefree
But you're just seventeen
So much like me

You're just seventeen
You're just seventeen
Seventeen
"
124,Deee-Lite,Groove Is in the Heart,Pop,http://azlyrics.com/lyrics/deeelite/grooveisintheheart.html,"

(We're going to dance and have some fun)
(Dig!)

The chills that you spill up my back keep me filled
With satisfaction when we're done
Satisfaction of what's to come
I couldn't ask for another
No, I couldn't ask for another (You know that's right)
Your groove I do deeply dig
No walls, only the bridge
My supper dish, my succotash wish (Sing it, baby)
I couldn't ask for another (Uh huh, uh huh)
No, I couldn't ask for another

Groove is in the heart
Groove is in the heart
Groove is in the heart
Groove is in the heart
(Watch out)

The depth of hula groove
Moves into the tenth hoop
We're gonna groove to Horton Hears a Who-who
I couldn't ask for another
No, I couldn't ask for another
DJ Soul was on a roll
I've been told he can't be sold
He's not vicious or malicious
Just de-lovely and delicious
I couldn't ask for another

Unh, some looks in this torso
Hot, got a deal, you wanna know?
The live of truely delightful
Makin' it, doin' it, 'specially at a show
Feelin' kinda high like a Hendrix haze
Music makes motion, moves like a maze
All inside of me, heart especially
Note of the rhythm, where I wanna be
Flowin', glowin', electric eyes
You dip to the dive, baby yo, realize
When will you see the funky side of me?
Baby, you'll see that rhythm is the key
Get, get, wit' it, wit' it
Can't think, quit it, quit it
Stomp on the streets when I hear a funk beat
Playin' pop like follow hoods true
Baby, just sing about the groove
(Sing it)

Groove is in the heart
Groove is in the heart
Groove is in the heart
Groove is in the heart
(One, two, three)

Blow them horns along
(The groove is in your heart)

Groove is in the heart
Groove is in the heart
Groove is in the heart
Groove is in the heart
"
125,Bing Crosby,White Christmas,Pop,http://azlyrics.com/lyrics/bingcrosby/whitechristmas.html,"

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmases be white

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmases be white
"
126,FKA twigs,cellophane,Pop,http://azlyrics.com/lyrics/fkatwigs/cellophane.html,"

Didn't I do it for ya?
Why don't I do it for ya?
Why won't you do it for me?
When all I do is for ya

They wanna see us, wanna see us alone
They wanna see us, wanna see us apart
They wanna see us, wanna see us alone
They wanna see us, wanna see us apart

And I just want to feel you're there
And I don't want to have to share our love
I try but I get overwhelmed
When you're gone I have no one to tell

When I just want to feel you're there
And I don't want to have to share our love
I try but I get overwhelmed
All wrapped in cellophane
The feelings that we had

Didn't I do it for you?
Why don't I do it for you?
Why won't you do it for me?
When all I do is for you

And didn't I do it for you?
Why won't I do it for you?
Why won't you do it for me?
When all I do is for you

But I just want to feel you there
And I don't want to have to share our love
I try but I get overwhelmed
When you're gone I have no one to tell

They're waiting, they're watching
They're watching us, they're hating
They're waiting and hoping
I'm not enough
"
127,David Bowie,Ashes to Ashes,Pop,http://azlyrics.com/lyrics/davidbowie/ashestoashes.html,"

Do you remember a guy that's been
In such an early song
I've heard a rumour from Ground Control
Oh no, don't say it's true

They got a message from the Action Man
""I'm happy. Hope you're happy, too.
I've loved. All I've needed: love.
Sordid details following.""

The shrieking of nothing is killing me
Just pictures of Jap girls in synthesis
And I ain't got no money and I ain't got no hair
But I'm hoping to kick but the planet is glowing

Ashes to ashes, funk to funky
We know Major Tom's a junkie
Strung out in heaven's high
Hitting an all-time low

Time and again I tell myself
I'll stay clean tonight
But the little green wheels are following me
Oh, no, not again

I'm stuck with a valuable friend
""I'm happy. Hope you're happy, too.""
One flash of light
But no smoking pistol

I never done good things
I never done bad things
I never did anything out of the blue,
Want an axe to break the ice
Wanna come down right now

Ashes to ashes, funk to funky
We know Major Tom's a junkie
Strung out in heaven's high
Hitting an all-time low

My mama said, ""To get things done
You'd better not mess with Major Tom.""
My mama said, ""To get things done
You'd better not mess with Major Tom.""
My mama said, ""To get things done
You'd better not mess with Major Tom.""
My mama said, ""To get things done
You'd better not mess with Major Tom.""
"
128,The Who,I Can See For Miles,Pop,http://azlyrics.com/lyrics/thewho/icanseeformiles.html,
129,The Beach Boys,I Get Around (Mono),Pop,http://azlyrics.com/lyrics/thebeachboys/igetaround.html,
130,The Beatles,I Am The Walrus,Pop,http://azlyrics.com/lyrics/thebeatles/iamthewalrus.html,
131,The Kinks,Lola,Pop,http://azlyrics.com/lyrics/thekinks/lola.html,
132,The Flaming Lips,Do You Realize??,Pop,http://azlyrics.com/lyrics/theflaminglips/doyourealize.html,
133,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),Pop,http://azlyrics.com/lyrics/rem/itstheendoftheworldasweknowit.html,
134,Phoenix,1901,Pop,http://azlyrics.com/lyrics/phoenix/1901.html,"

Counting all different ideas drifting away
Past and present they don’t matter
Now the future’s sorted out
Watch her moving in elliptical patterns
Think it’s not what you say
What you say is way too complicated
For a minute thought I couldn’t tell how to fall out

It’s twenty seconds 'til the last call
Going hey hey hey hey hey hey
Lie down you know it’s easy
Like we did it over summer long

And I’ll be anything you ask and more
Going hey hey hey hey hey hey hey
It’s not a miracle we needed
And no I wouldn’t let you think so

Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it

Girlfriend, oh your girlfriend is drifting away
Past and present 1855-1901
Watch them built up a material tower
Think it’s not gonna stay anyway
I think it’s overrated
For a minute thought I couldn’t tell how to fall out

It’s twenty seconds 'til the last call
Going hey hey hey hey hey hey
Lie down you know it’s easy
Like we did it over summer long

And I’ll be anything you ask and more
Going hey hey hey hey hey hey hey
It’s not a miracle we needed
And no I wouldn’t let you think so

Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it
Fold it, fold it, fold it, fold it
"
135,The Beatles,Ticket To Ride,Pop,http://azlyrics.com/lyrics/thebeatles/tickettoride.html,
136,Roy Orbison,Crying,Pop,http://azlyrics.com/lyrics/royorbison/crying.html,"

I was all right for awhile
I could smile for awhile
But I saw you last night
You held my hand so tight
As you stopped to say, ""Hello""

Oh, you wished me well
You, you couldn't tell
That I'd been crying over you
Crying over you

When you said, ""So long""
Left me standing all alone
Alone and crying, crying
Crying, crying

It's hard to understand
But the touch of your hand
Can start me crying

I thought that I was over you
But it's true, so true
I love you even more
Than I did before

But, darling, what can I do?
For you don't love me
And I'll always be crying over you
Crying over you

Yes, now you're gone
And from this moment on
I'll be crying, crying
Crying, crying
Yeah, crying, crying
Over you
"
137,Pet Shop Boys,West End Girls,Pop,http://azlyrics.com/lyrics/petshopboys/westendgirls.html,"

(....forever)

Sometimes you're better off dead
There's gun in your hand and it's pointing at your head
You think you're mad, too unstable
Kicking in chairs and knocking down tables
In a restaurant in a West End town
Call the police, there's a madman around
Running down underground to a dive bar
In a West End town

In a West End town, a dead end world
The East End boys and West End girls
In a West End town, a dead end world
The East End boys and West End girls
West End girls

Too many shadows, whispering voices
Faces on posters, too many choices
If, when, why, what?
How much have you got?
Have you got it, do you get it, if so, how often?
And which do you choose, a hard or soft option?
(How much do you need?)

In a West End town, a dead end world
The East End boys and West End girls
In a West End town, a dead end world
The East End boys and West End girls
West End girls
West End girls

(How much do you need?)

In a West End town, a dead end world
The East End boys and West End girls
Oooh West End town, a dead end world
East End boys, West End Girls
West End girls

You've got a heart of glass or a heart of stone
Just you wait 'til I get you home
We've got no future, we've got no past
Here today, built to last
In every city, in every nation
From Lake Geneva to the Finland station
(How far have you been?)

In a West End town, a dead end world
The East End boys and West End girls
A West End town, a dead end world
East End Boys, West End girls
West End girls

West End girls

West End girls
(How far have you been?)

Girls
East End boys
And West End girls
And West End girls
(... forever)
And West End girls
(How far have you been?)

East End boys
The West End girls
The West End boys
And West End girls

The West End girls
The West End boys
The West End girls
"
138,Sufjan Stevens,Chicago,Pop,http://azlyrics.com/lyrics/sufjanstevens/chicago.html,
139,John Lennon,Instant Karma! (We All Shine On),Pop,http://azlyrics.com/lyrics/johnlennon/instantkarma.html,"

Instant Karma's gonna get you
Gonna knock you right on the head
You better get yourself together
Pretty soon you're gonna be dead
What in the world you thinking of
Laughing in the face of love
What on earth you tryin' to do
It's up to you, yeah you

Instant Karma's gonna get you
Gonna look you right in the face
Better get yourself together darlin'
Join the human race
How in the world you gonna see
Laughin' at fools like me
Who in the hell d'you think you are
A super star
Well, right you are

Well we all shine on
Like the moon and the stars and the sun
Well we all shine on
Ev'ryone come on

Instant Karma's gonna get you
Gonna knock you off your feet
Better recognize your brothers
Ev'ryone you meet
Why in the world are we here
Surely not to live in pain and fear
Why on earth are you there
When you're ev'rywhere
Come and get your share

Well we all shine on
Like the moon and the stars and the sun
Yeah we all shine on
Come on and on and on on on
Yeah yeah, alright, uh huh, ah

Well we all shine on
Like the moon and the stars and the sun
Yeah we all shine on
On and on and on on and on

Well we all shine on
Like the moon and the stars and the sun
Well we all shine on
Like the moon and the stars and the sun
Well we all shine on
Like the moon and the stars and the sun
Yeah we all shine on
Like the moon and the stars and the sun
"
140,Alanis Morissette,You Oughta Know,Pop,http://azlyrics.com/lyrics/alanismorissette/yououghtaknow.html,"

I want you to know, that I'm happy for you
I wish nothing but the best for you both
An older version of me
Is she perverted like me?
Would she go down on you in a theatre?
Does she speak eloquently?
And would she have your baby?
I'm sure she'd make a really excellent mother

'Cause the love that you gave that we made
Wasn't able to make it enough for you to be open wide, no
And every time you speak her name
Does she know how you told me
You'd hold me until you died?
'Til you died, but you're still alive

And I'm here, to remind you
Of the mess you left when you went away
It's not fair, to deny me
Of the cross I bear that you gave to me
You, you, you oughta know

You seem very well, things look peaceful
I'm not quite as well, I thought you should know
Did you forget about me, Mr. Duplicity?
I hate to bug you in the middle of dinner
It was a slap in the face how quickly I was replaced
And are you thinking of me when you fuck her?

'Cause the love that you gave that we made
Wasn't able to make it enough for you to be open wide, no
And every time you speak her name
Does she know how you told me
You'd hold me until you died?
'Til you died, but you're still alive

And I'm here, to remind you
Of the mess you left when you went away
It's not fair, to deny me
Of the cross I bear that you gave to me
You, you, you oughta know

'Cause the joke that you laid in the bed that was me
And I'm not gonna fade, as soon as you close your eyes
And you know it
And every time I scratch my nails down someone else's back
I hope you feel it
Well, can you feel it?

Well, I'm here, to remind you
Of the mess you left when you went away
It's not fair, to deny me
Of the cross I bear that you gave to me
You, you, you oughta know

Why I'm here, to remind you
Of the mess you left when you went away
It's not fair, to deny me
Of the cross I bear that you gave to me
You, you, you oughta know
"
141,Don McLean,American Pie,Pop,http://azlyrics.com/lyrics/donmclean/americanpie.html,"

A long, long time ago
I can still remember how that music used to make me smile
And I knew if I had my chance
That I could make those people dance
And maybe they'd be happy for a while

But February made me shiver
With every paper I'd deliver
Bad news on the doorstep
I couldn't take one more step

I can't remember if I cried
When I read about his widowed bride
But something touched me deep inside
The day the music died

So bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
And them good ole boys were drinking whiskey 'n rye
Singin' this'll be the day that I die
This'll be the day that I die

Did you write the book of love
And do you have faith in God above
If the Bible tells you so?
Now do you believe in rock and roll?
Can music save your mortal soul?
And can you teach me how to dance real slow?

Well, I know that you're in love with him
'Cause I saw you dancin' in the gym
You both kicked off your shoes
Man, I dig those rhythm and blues

I was a lonely teenage broncin' buck
With a pink carnation and a pickup truck
But I knew I was out of luck
The day the music died

I started singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
Them good ole boys were drinking whiskey 'n rye
Singin' this'll be the day that I die
This'll be the day that I die

Now for ten years we've been on our own
And moss grows fat on a rollin' stone
But that's not how it used to be
When the jester sang for the king and queen
In a coat he borrowed from James Dean
And a voice that came from you and me

Oh, and while the king was looking down
The jester stole his thorny crown
The courtroom was adjourned
No verdict was returned

And while Lennin read a book on Marx
The quartet practiced in the park
And we sang dirges in the dark
The day the music died

We were singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
Them good ole boys were drinking whiskey 'n rye
Singin' this'll be the day that I die
This'll be the day that I die

Helter skelter in a summer swelter
The birds flew off with a fallout shelter
Eight miles high and falling fast
It landed foul on the grass
The players tried for a forward pass
With the jester on the sidelines in a cast

Now the halftime air was sweet perfume
While the sergeants played a marching tune
We all got up to dance
Oh, but we never got the chance

'Cause the players tried to take the field
The marching band refused to yield
Do you recall what was revealed
The day the music died?

We started singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
Them good ole boys were drinking whiskey 'n rye
And singin' this'll be the day that I die
This'll be the day that I die

Oh, and there we were all in one place
A generation lost in space
With no time left to start again
So come on, Jack be nimble, Jack be quick
Jack Flash sat on a candlestick
'Cause fire is the devil's only friend

Oh, and as I watched him on the stage
My hands were clenched in fists of rage
No angel born in Hell
Could break that Satan's spell

And as the flames climbed high into the night
To light the sacrificial rite
I saw Satan laughing with delight
The day the music died

He was singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
Them good ole boys were drinking whiskey 'n rye
And singin' this'll be the day that I die
This'll be the day that I die

I met a girl who sang the blues
And I asked her for some happy news
But she just smiled and turned away
I went down to the sacred store
Where I'd heard the music years before
But the man there said the music wouldn't play

And in the streets, the children screamed
The lovers cried and the poets dreamed
But not a word was spoken
The church bells all were broken

And the three men I admire most
The Father, Son and the Holy Ghost
They caught the last train for the coast
The day the music died

And they were singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
And them good ole boys were drinking whiskey 'n rye
Singin' this'll be the day that I die
This'll be the day that I die

They were singing bye, bye, Miss American Pie
Drove my Chevy to the levee but the levee was dry
Them good ole boys were drinking whiskey 'n rye
And singin' this'll be the day that I die
"
142,Jefferson Airplane,Somebody to Love,Pop,http://azlyrics.com/lyrics/jeffersonairplane/somebodytolove.html,"

When the truth is found
To be lies
And all the joy
Within you dies

Don't you want somebody to love?
Don't you need somebody to love?
Wouldn't you love somebody to love?
You better find somebody to love
Love

When the garden flowers
Baby, are dead, yes
And your mind, your mind
Is so full of red

Don't you want somebody to love?
Don't you need somebody to love?
Wouldn't you love somebody to love?
You better find somebody to love

Your eyes, I say your eyes
May look like his
Yeah, but in your head, baby
I'm afraid you don't know where it is

Don't you want somebody to love?
Don't you need somebody to love?
Wouldn't you love somebody to love?
You better find somebody to love

Tears are running
They're all running down your breast
And your friends, baby
They treat you like a guest

Don't you want somebody to love?
Don't you need somebody to love?
Wouldn't you love somebody to love?
You better find somebody to love
"
143,The Beatles,Come Together,Pop,http://azlyrics.com/lyrics/thebeatles/cometogether.html,
144,Prince,1999,Pop,http://azlyrics.com/lyrics/prince/1999.html,"

Don't worry, I won't hurt you
I only want you to have some fun

I was dreamin' when I wrote this
Forgive me if it goes astray
But when I woke up this morning
Could have sworn it was judgement day
The sky was all purple
There were people runnin' everywhere
Tryin' to run from the destruction
You know I didn't even care

'Cause they say
2000, zero-zero, party over, oops, out of time
So tonight I'm gonna party like it's 1999

I was dreamin' when I wrote this
So sue me if I go too fast
But life is just a party
And parties weren't meant to last
War is all around us
My mind says, ""Prepare to fight""
So if I gotta die
I'm gonna listen to my body tonight
Yeah

They say
2000, zero-zero, party over, oops, out of time
So tonight I'm gonna party like it's 1999
Yeah, yeah, shh

Lemme tell ya somethin'
If you didn't come to party
Don't bother knockin' on my door, oh
I got a lion in my pocket
And baby he's ready to roar, yeah, yeah
Everybody's got a bomb
We could all die any day, oh
But before I'll let that happen
I'll dance my life away
Oh

They say
2000, zero-zero, party over, oops, out of time
(We're runnin' outta time)
So tonight I'm gonna party like it's 1999
So tonight we gonna, we gonna, oh
Say it one more time
2000, zero-zero, party over, oops, out of time
No, no
Tonight I'm gonna party like it's 1999
So tonight we gonna, we gonna, woo

Alright, 1999
You say it, 1999
Ooh, 1999, oh, 1999
Don't stop, don't stop, say it one more time
2000, zero-zero, party over, oops, out of time
Yeah, yeah
Tonight I'm gonna party like it's 1999
So tonight we're gonna, we're gonna, woo

Yeah, 1999
Don'tcha wanna go? (1999)
Don'tcha wanna go? (1999)
We could all die any day (1999)
I don't wanna die
I'd rather dance my life away 1999
Listen to what I'm tryin' to say
Everybody, everybody say, ""Party""
C'mon now, you say, ""Party""
That's right, everybody say ""Party""
Can't run from the revelation, no (Party)
Sing it for your nation y'all, ""Party""
Tell me what you're singin', baby say, ""Party""
Telephone's a-ringin', mama (Party)
C'mon, c'mon, you say, ""Party""
Everybody, two times, ""Party""
Woo, work it down to the ground, say, ""Party""
Ooh, ooh, ooh, ooh (Party)
Come on, oh, take my body, baby (Party)
That's right, c'mon, sing the song (Party)
(Oh) (Party)
That's right (Party)
Got a lion in my pocket mama, say, ""Party""
Oh, and he's ready to roar (Party)
Ah

Mommy, why does everybody have a bomb?
Mommy, why does everybody have a bomb?
"
145,Bobby Darin,Mack the Knife,Pop,http://azlyrics.com/lyrics/bobbydarin/macktheknife.html,"

Oh, the shark, babe, has such teeth, dear
And he shows them pearly white
Just a jackknife has old Macheath, babe
And he keeps it out of sight

You know when that shark bites with his teeth, babe
Scarlet billows start to spread
Fancy gloves, though, wears old Macheath, babe
So there's never, never a trace of red

Now on the sidewalk, ooh, sunny morning, uh-huh
Lies a body just oozin' life
Eek, and someone's sneakin' 'round the corner
Could that someone be Mack the Knife?

There's a tugboat down by the river, don't ya know
Where a cement bag's just a-droopin' on down
Oh, that cement is just, it's there for the weight, dear
Five'll get ya ten, old Macky's back in town

Now d'ya hear about Louie Miller? He disappeared, babe
After drawin' out all his hard-earned cash
And now Macheath spends just like a sailor
Could it be our boy's done something rash? 

Now Jenny Diver, ho, ho, yeah, Sukey Tawdry 
Ooh, Miss Lotte Lenya and old Lucy Brown
Oh, the line forms on the right, babe
Now that Macky's back in town

I said Jenny Diver, whoa, Sukey Tawdry
Look out to Miss Lotte Lenya and old Lucy Brown
Yes, that line forms on the right, babe
Now that Macky's back in town

Look out ol' Macky's back
"
