Track name,Artist name,Album,Playlist name,Type,ISRC
"Turn Out the Lights","Julien Baker","Turn Out the Lights","Singer/Songwriter","Playlist","USMTD1709989"
"Drouot","Barbara","Best Of 20 chansons","Singer/Songwriter","Playlist","FRZ037000350"
"La valse à mille temps","Jacques Brel","Suivre L'Etoile","Singer/Songwriter","Playlist","FRZ035900300"
"Ghosteen","Nick Cave & The Bad Seeds","Ghosteen","Singer/Songwriter","Playlist","GBSG41900009"
"I've Loved These Days","Billy Joel","Turnstiles","Singer/Songwriter","Playlist","USSM17600484"
"Music Is Love","David Crosby","If I Could Only Remember My Name","Singer/Songwriter","Playlist","USAT20000046"
"Romeo Is Bleeding","Tom Waits","Blue Valentine","Singer/Songwriter","Playlist","USEE10801080"
"The Circle Game","Joni Mitchell","Ladies of the Canyon","Singer/Songwriter","Playlist","USRE19600224"
"O Estrangeiro","Caetano Veloso","Estrangeiro","Singer/Songwriter","Playlist","BRPGD8900002"
"All I Want","Joni Mitchell","Blue","Singer/Songwriter","Playlist","USRE17100010"
"Samson","Regina Spektor","Begin to Hope","Singer/Songwriter","Playlist","USWB10601621"
"Buonanotte Fiorellino","Francesco De Gregori","Rimmel","Singer/Songwriter","Playlist","ITB007401285"
"Jaurès","Jacques Brel","Les Marquises","Singer/Songwriter","Playlist","FRZ017700180"
"Once I Was","Tim Buckley","Goodbye And Hello","Singer/Songwriter","Playlist","USEE10100192"
"Rednecks - 2002 Remaster","Randy Newman","Good Old Boys","Singer/Songwriter","Playlist","USRE10200097"
"For the Widows in Paradise, For the Fatherless in Ypsilanti","Sufjan Stevens","Michigan","Singer/Songwriter","Playlist","US64G0300703"
"Only the Good Die Young","Billy Joel","The Stranger","Singer/Songwriter","Playlist","USSM17700374"
"Fly","Nick Drake","Bryter Layter","Singer/Songwriter","Playlist","GBAAN7000052"
"I Giardini Di Marzo","Lucio Battisti","Le Avventure Di Lucio Battisti E Mogol","Singer/Songwriter","Playlist","ITB007200975"
"Les comédiens","Charles Aznavour","Platinum Charles Aznavour","Singer/Songwriter","Playlist","FRZ116200670"
"Waiting for You","Nick Cave & The Bad Seeds","Ghosteen","Singer/Songwriter","Playlist","GBSG41900003"
"I Feel So Good","Richard Thompson","Rumor And Sigh","Singer/Songwriter","Playlist","USCA29100725"
"Mourir pour des idées","Georges Brassens","Georges Brassens N°13","Singer/Songwriter","Playlist","FRZ037201340"
"Tired Eyes","Neil Young","Tonight's The Night","Singer/Songwriter","Playlist","USRE19900425"
"Series of Dreams - Studio Outtake - 1989","Bob Dylan","The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991","Singer/Songwriter","Playlist","USSM19100118"
"Romeo Had Juliette","Lou Reed","New York","Singer/Songwriter","Playlist","USWB19903628"
"Les marquises","Jacques Brel","Les Marquises","Singer/Songwriter","Playlist","FRZ017700080"
"It Came From The Ground","Badly Drawn Boy","It Came From The Ground","Singer/Songwriter","Playlist","GBBKS9900271"
"Crosses","José González","Veneer","Singer/Songwriter","Playlist","SEVVX0300101"
"Nothin But Time","Cat Power","Sun","Singer/Songwriter","Playlist","USMTD1202704"
"Just When I Needed You Most","Randy VanWarmer","Warmer","Singer/Songwriter","Playlist","USRH10722181"
"Pissing In a River","Patti Smith","Radio Ethiopia","Singer/Songwriter","Playlist","USAR19900945"
"Grey Ship","EMA","Past Life Martyred Saints","Singer/Songwriter","Playlist","DED621100516"
"Strong Enough","Sheryl Crow","Tuesday Night Music Club","Singer/Songwriter","Playlist","USAM19300007"
"Calle Melancolia","Joaquín Sabina","Esencial Joaquin Sabina","Singer/Songwriter","Playlist","ES5118500036"
"Cherokee","Cat Power","Sun","Singer/Songwriter","Playlist","USMTD1202695"
"Stolen Car","Beth Orton","Central Reservation","Singer/Songwriter","Playlist","GBARS9800127"
"We'll Sweep out the Ashes in the Morning - 2002 Remaster","Gram Parsons","The Complete Reprise Sessions","Singer/Songwriter","Playlist","USRE10201402"
"Going Home","Leonard Cohen","Old Ideas","Singer/Songwriter","Playlist","CAC221100028"
"Dear Landlord","Bob Dylan","John Wesley Harding","Singer/Songwriter","Playlist","USSM19922546"
"Anticipation","Carly Simon","Anticipation","Singer/Songwriter","Playlist","USEE19900886"
"Coney Island","Van Morrison","Avalon Sunset","Singer/Songwriter","Playlist","USQX91501401"
"O Mundo É Um Moinho","Cartola","Cartola (1976)","Singer/Songwriter","Playlist","BREMI7600039"
"Take It Easy","Jackson Browne","For Everyman","Singer/Songwriter","Playlist","USAS10100001"
"4 + 20","Crosby, Stills, Nash & Young","Deja Vu","Singer/Songwriter","Playlist","USAT20901936"
"Taking Chances","Sharon Van Etten","Are We There","Singer/Songwriter","Playlist","US38Y1425502"
"Les vieux","Jacques Brel","Suivre L'Etoile","Singer/Songwriter","Playlist","FRZ016300370"
"Mr. Bojangles","Jerry Jeff Walker","Mr. Bojangles","Singer/Songwriter","Playlist","USAT20106431"
"Mi sono innamorato di te","Luigi Tenco","Luigi Tenco","Singer/Songwriter","Playlist","ITB006270517"
"Vita spericolata","Vasco Rossi","Sarà migliore","Singer/Songwriter","Playlist","ITB260401760"
"How Do You Sleep? - Remastered 2010","John Lennon","Imagine","Singer/Songwriter","Playlist","GBAYE1000776"
"You're Beautiful","James Blunt","Back to Bedlam","Singer/Songwriter","Playlist","USAT20401588"
"Senza fine","Gino Paoli","Una Sera Con Gino Paoli","Singer/Songwriter","Playlist","ITB006170537"
"The Groom's Still Waiting at the Altar","Bob Dylan","Shot Of Love","Singer/Songwriter","Playlist","USSM10000840"
"Compartir","Carla Morrison","Compartir","Singer/Songwriter","Playlist","USTCG1088503"
"Il testamento di Tito","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007070519"
"Love Interruption","Jack White","Blunderbuss","Singer/Songwriter","Playlist","USSM11200213"
"Star Witness","Neko Case","Fox Confessor Brings The Flood","Singer/Songwriter","Playlist","USEP40605102"
"Io se fossi dio","Giorgio Gaber","Con tutta la rabbia, con tutto l'amore","Singer/Songwriter","Playlist","ITB260700490"
"Essence","Lucinda Williams","Essence","Singer/Songwriter","Playlist","USMR10110069"
"Home Again","Carole King","Tapestry","Singer/Songwriter","Playlist","USSM17100505"
"Lady Of The North","Gene Clark","No Other","Singer/Songwriter","Playlist","USEE10251081"
"Gold In Them Hills - Original Mix","Ron Sexsmith","Rarities","Singer/Songwriter","Playlist","CAL350300179"
"Dream Brother","Jeff Buckley","Grace","Singer/Songwriter","Playlist","USSM19400919"
"Love Letter - 2011 Remastered Version","Nick Cave & The Bad Seeds","No More Shall We Part (2011 Remastered Version)","Singer/Songwriter","Playlist","GBAJH1000686"
"Mio fratello è figlio unico","Rino Gaetano","Best of Rino Gaetano","Singer/Songwriter","Playlist","ITB008400548"
"Lover, You Should've Come Over","Jeff Buckley","Grace","Singer/Songwriter","Playlist","USSM19400916"
"A Thousand Miles","Vanessa Carlton","Be Not Nobody","Singer/Songwriter","Playlist","USIR10210955"
"Master Hunter","Laura Marling","Once I Was An Eagle","Singer/Songwriter","Playlist","GBUM71301737"
"I Feel Just Like a Child","Devendra Banhart","Cripple Crow","Singer/Songwriter","Playlist","GBBKS0562590"
"Lonely World - Lamentations Version","Moses Sumney","Lonely World (Lamentations Version)","Singer/Songwriter","Playlist","GBKPL1671618"
"From The Morning","Nick Drake","Pink Moon","Singer/Songwriter","Playlist","GBAAN7200020"
"When Under Ether","PJ Harvey","White Chalk (Jewel Case)","Singer/Songwriter","Playlist","GBUM70704885"
"My Life Is Good","Randy Newman","Trouble in Paradise","Singer/Songwriter","Playlist","USWB10101228"
"Seems So Long Ago, Nancy","Leonard Cohen","Songs From A Room","Singer/Songwriter","Playlist","USSM19917385"
"Drive All Night","Bruce Springsteen","The River","Singer/Songwriter","Playlist","USSM18000414"
"Fast As You Can","Fiona Apple","When The Pawn...","Singer/Songwriter","Playlist","USSM19910359"
"Million Reasons","Lady Gaga","Joanne (Deluxe)","Singer/Songwriter","Playlist","USUM71609736"
"Leaving Las Vegas","Sheryl Crow","Tuesday Night Music Club","Singer/Songwriter","Playlist","USAM19300006"
"Lebanon, Tennessee","Ron Sexsmith","Ron Sexsmith","Singer/Songwriter","Playlist","USIR19500688"
"Excitable Boy","Warren Zevon","Excitable Boy","Singer/Songwriter","Playlist","USEE10610108"
"Give Me One Reason","Tracy Chapman","New Beginning","Singer/Songwriter","Playlist","USEE19900169"
"Growin' Up","Bruce Springsteen","Greetings from Asbury Park, N.J.","Singer/Songwriter","Playlist","USSM17300686"
"Dans l'eau de la claire fontaine","Georges Brassens","Georges Brassens N°8","Singer/Songwriter","Playlist","FRZ036100510"
"You Will Miss Me When I Burn","Palace Music","Days In The Wake","Singer/Songwriter","Playlist","GBCEL0800460"
"The Man in Me","Bob Dylan","New Morning","Singer/Songwriter","Playlist","USSM19923057"
"Don't Interrupt the Sorrow","Joni Mitchell","The Hissing of Summer Lawns","Singer/Songwriter","Playlist","USEE10170373"
"La storia","Francesco De Gregori","Scacchi E Tarocchi","Singer/Songwriter","Playlist","ITB008500307"
"La libertà","Giorgio Gaber","Far finta di essere sani","Singer/Songwriter","Playlist","ITB260701190"
"Oh Very Young","Yusuf / Cat Stevens","Buddha And The Chocolate Box (Remastered)","Singer/Songwriter","Playlist","GBAAN7400017"
"Eastbourne Ladies","Kevin Coyne","Marjory Razorblade","Singer/Songwriter","Playlist","GBAAA7300178"
"Sidún - New Mix 2014","Fabrizio De André","Creuza de ma","Singer/Songwriter","Playlist","ITB001300642"
"Time Has Told Me","Nick Drake","Five Leaves Left","Singer/Songwriter","Playlist","GBAAN7000018"
"Lived In Bars","Cat Power","The Greatest","Singer/Songwriter","Playlist","USMTD0662603"
"Black Trombone","Serge Gainsbourg","N°4","Singer/Songwriter","Playlist","FRZ036200650"
"San Diego Serenade","Tom Waits","The Heart Of Saturday Night","Singer/Songwriter","Playlist","USEE10801180"
"Crucify Your Mind","Rodríguez","Cold Fact","Singer/Songwriter","Playlist","USDEA0803603"
"They Don't Know","Kirsty MacColl","The Stiff Years","Singer/Songwriter","Playlist","GBAHW0500650"
"When The President Talks To God","Bright Eyes","When The President Talks To God","Singer/Songwriter","Playlist","US2U60507701"
"Vigilante Man","Woody Guthrie","Dust Bowl Ballads","Singer/Songwriter","Playlist","USRC10200380"
"Chord Organ Blues","Daniel Johnston","Yip Jump Music","Singer/Songwriter","Playlist","USA560537744"
"Chelsea Morning","Joni Mitchell","Clouds","Singer/Songwriter","Playlist","USRE19600221"
"J'ai rendez-vous avec vous","Georges Brassens","Georges Brassens interprète ses dernières compositions N°2","Singer/Songwriter","Playlist","FRZ035200250"
"Dirge","Bob Dylan","Planet Waves","Singer/Songwriter","Playlist","USSM10103302"
"How To Make Gravy","Paul Kelly","Paul Kelly's Greatest Hits - Songs From The South, Vols 1 & 2","Singer/Songwriter","Playlist","AUYP00820021"
"Il cielo in una stanza","Gino Paoli","Gino Paoli","Singer/Songwriter","Playlist","ITB008700476"
"Outside of a Small Circle of Friends - Live","Phil Ochs","Live in Montreal","Singer/Songwriter","Playlist","GBT7X1300829"
"Ballerina - 1999 Remaster","Van Morrison","Astral Weeks","Singer/Songwriter","Playlist","USWB19901653"
"Grace Kelly Blues","Eels","Daisies Of The Galaxy","Singer/Songwriter","Playlist","USDW10021635"
"The Dutchman","Steve Goodman","Somebody Else's Troubles","Singer/Songwriter","Playlist","USBR17200031"
"Hey, That's No Way to Say Goodbye","Leonard Cohen","Songs Of Leonard Cohen","Singer/Songwriter","Playlist","USSM10013407"
"Son Of Sam","Elliott Smith","Figure 8","Singer/Songwriter","Playlist","USDW10021694"
"Run, Baby, Run","Sheryl Crow","Tuesday Night Music Club","Singer/Songwriter","Playlist","USAM19300005"
"These Days","Jackson Browne","The Next Voice You Hear - The Best Of Jackson Browne","Singer/Songwriter","Playlist","USAS10100005"
"Shower the People","James Taylor","In the Pocket","Singer/Songwriter","Playlist","USWB10002477"
"I Drink","Mary Gauthier","Drag Queens In Limousines","Singer/Songwriter","Playlist","ushm20357041"
"Chez Les Ye-Ye","Serge Gainsbourg","Gainsbourg For Ever","Singer/Songwriter","Playlist","FRZ036300200"
"Spanish Harlem Incident","Bob Dylan","Another Side Of Bob Dylan","Singer/Songwriter","Playlist","USSM16401171"
"You Have Cum in Your Hair and Your Dick Is Hanging Out","Palace Music","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Junk - Remastered 2011","Paul McCartney","McCartney (Special Edition)","Singer/Songwriter","Playlist","GBCCS1000109"
"That Summer Feeling","Jonathan Richman & The Modern Lovers","Jonathan Sings!","Singer/Songwriter","Playlist","USRH11700957"
"A Little Lost","Arthur Russell","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Take This Waltz - Paris Version","Leonard Cohen","I'm Your Man","Singer/Songwriter","Playlist","NLB630100515"
"Jef","Jacques Brel","Suivre L'Etoile","Singer/Songwriter","Playlist","FRZ016400080"
"You Ain't Goin' Nowhere - Studio Outtake - 1971","Bob Dylan","Bob Dylan's Greatest Hits Volume II","Singer/Songwriter","Playlist","USSM17100601"
"Lullaby","Shawn Mullins","Soul's Core","Singer/Songwriter","Playlist","USSM19803542"
"Sparring Partner","Paolo Conte","Paolo Conte","Singer/Songwriter","Playlist","ITR008400591"
"Wedding Bells Blues","Laura Nyro","The First Songs","Singer/Songwriter","Playlist","USSM10027112"
"A Fond Farewell","Elliott Smith","From A Basement On The Hill","Singer/Songwriter","Playlist","USKRS1052406"
"Yo Vengo A Ofrecer Mi Corazon","Fito Paez","Giros","Singer/Songwriter","Playlist","ARF049500544"
"Bad as They Seem","Hayden","Everything I Long for (20th Anniversary Edition)","Singer/Songwriter","Playlist","CAD201600001"
"Giovanni Telegrafista","Enzo Jannacci","Enzo Jannacci","Singer/Songwriter","Playlist","ITB006771027"
"White Ferrari","Frank Ocean","Blonde","Singer/Songwriter","Playlist","QZ5C81600014"
"Love Me I'm a Liberal - Live Version","Phil Ochs","Phil Ochs In Concert","Singer/Songwriter","Playlist","USEE10182759"
"I Break Horses","Smog","Kicking A Couple Around","Singer/Songwriter","Playlist","US58L0508103"
"Philadelphia","Neil Young","Philadelphia - Music From The Motion Picture","Singer/Songwriter","Playlist","USSM10412772"
"Harvest","Neil Young","Harvest","Singer/Songwriter","Playlist","USRE19900180"
"Baby Can I Hold You","Tracy Chapman","Tracy Chapman","Singer/Songwriter","Playlist","USEE10180931"
"I Often Dream Of Trains","Robyn Hitchcock","I Often Dream of Trains","Singer/Songwriter","Playlist","USY1R0718613"
"Tonight’s Today","Jack Peñate","Tonight’s Today","Singer/Songwriter","Playlist","GBBKS0800564"
"La non demande en mariage","Georges Brassens","George Brassens IX (N°11) Supplique pour être enterré à la plage de Sète","Singer/Songwriter","Playlist","FRZ036600900"
"L'Avvelenata - Remaster 1996","Francesco Guccini","The Platinum Collection","Singer/Songwriter","Playlist","ITD009600106"
"Bocca di rosa","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007070538"
"Which Will","Nick Drake","Pink Moon","Singer/Songwriter","Playlist","GBAAN7200019"
"Independence Day","Elliott Smith","XO","Singer/Songwriter","Playlist","USDW19804814"
"Hit the City","Mark Lanegan","Bubblegum","Singer/Songwriter","Playlist","GBAZP0400002"
"Mandinka","Sinéad O'Connor","Lion and the Cobra","Singer/Songwriter","Playlist","GBAYK8700069"
"Sally","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007870507"
"Sail Away","David Gray","White Ladder","Singer/Songwriter","Playlist","GBDLY0000009"
"Appointments","Julien Baker","Turn Out the Lights","Singer/Songwriter","Playlist","USMTD1709988"
"Dang Me","Roger Miller","King of the Road","Singer/Songwriter","Playlist","GBELT0803412"
"The Calendar Hung Itself…","Bright Eyes","Fevers And Mirrors","Singer/Songwriter","Playlist","US2U60403203"
"La java des bombes atomiques","Boris Vian","Boris Vian: The Greatest Hits","Singer/Songwriter","Playlist","FR10S1418861"
"Si la photo est bonne","Barbara","Best Of 20 chansons","Singer/Songwriter","Playlist","FRZ036502340"
"Nude As the News","Cat Power","What Would the Community Think","Singer/Songwriter","Playlist","USMTD9620204"
"Kathleen","Townes Van Zandt","Our Mother The Mountain","Singer/Songwriter","Playlist","GBCEL0900042"
"May Your Kindness Remain","Courtney Marie Andrews","May Your Kindness Remain","Singer/Songwriter","Playlist","USFP71765101"
"Jim Dean Of Indiana","Phil Ochs","An Introduction To Phil Ochs","Singer/Songwriter","Playlist","USAM17074752"
"Bridges and Balloons","Joanna Newsom","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Hold Time","M. Ward","Hold Time","Singer/Songwriter","Playlist","USMRG0932304"
"Cold Blue Steel and Sweet Fire","Joni Mitchell","For the Roses","Singer/Songwriter","Playlist","USEE10170345"
"La canzone di Marinella","Fabrizio De André","Fabrizio De André Opere Complete","Singer/Songwriter","Playlist","ITB007070541"
"La Canzone Del Sole","Lucio Battisti","Pensieri, Emozioni","Singer/Songwriter","Playlist","ITB007100799"
"Lotta Love","Neil Young","Comes A Time","Singer/Songwriter","Playlist","USRE19901389"
"Bright Side of the Road","Van Morrison","Into the Music","Singer/Songwriter","Playlist","USQX91501249"
"Ravens","Mount Eerie","A Crow Looked at Me","Singer/Songwriter","Playlist","QM4TW1702906"
"O Mar","Dorival Caymmi","The Music of Brazil: Dorival Caymmi, Volume 2 - Recordings 1954 - 1957","Singer/Songwriter","Playlist","GRHR10957315"
"Small Plane","Bill Callahan","Dream River","Singer/Songwriter","Playlist","US58L1355303"
"Get on Top","Tim Buckley","Greetings From L.A.","Singer/Songwriter","Playlist","USWB10202198"
"Teenage Spaceship","Smog","Knock Knock","Singer/Songwriter","Playlist","US58L0516105"
"El Sitio De Mi Recreo","Antonio Vega","Oceano De Sol","Singer/Songwriter","Playlist","ES6009400007"
"Flightless Bird, American Mouth","Iron & Wine","The Shepherd's Dog","Singer/Songwriter","Playlist","USSUB0771012"
"Eskimo - 2007 Digital Remaster","Francesco Guccini","Amerigo","Singer/Songwriter","Playlist","ITD000700191"
"Hard Times","Patrick Wolf","The Bachelor","Singer/Songwriter","Playlist","GBXYQ0900002"
"Carry Me Ohio","Sun Kil Moon","Ghosts Of The Great Highway","Singer/Songwriter","Playlist","USA2B0738302"
"Will You Love Me Tomorrow?","Carole King","Tapestry","Singer/Songwriter","Playlist","USSM10800383"
"Guilty - 2002 Remaster","Randy Newman","Good Old Boys","Singer/Songwriter","Playlist","USRE10200100"
"Morning","Beck","Morning Phase","Singer/Songwriter","Playlist","US3841400045"
"Angeles","Elliott Smith","Either/Or","Singer/Songwriter","Playlist","USKRS0326909"
"Je n'suis pas bien portant","Gaston Ouvrard","The Very Best Of : Gaston Ouvrard","Singer/Songwriter","Playlist","FR6V80771895"
"Total Entertainment Forever","Father John Misty","Pure Comedy","Singer/Songwriter","Playlist","USSUB1620002"
"Never Said","Liz Phair","Exile In Guyville","Singer/Songwriter","Playlist","USATO0800055"
"Il nostro concerto","Umberto Bindi","Italian Hits Of The 60's","Singer/Songwriter","Playlist","ITB006070567"
"Youngstown","Bruce Springsteen","The Ghost Of Tom Joad","Singer/Songwriter","Playlist","USSM19501787"
"Chicago","Graham Nash","Songs For Beginners","Singer/Songwriter","Playlist","USAT20000364"
"Early Morning Rain","Gordon Lightfoot","Gord's Gold","Singer/Songwriter","Playlist","USRE19900457"
"Don't Cry No Tears","Neil Young","Zuma","Singer/Songwriter","Playlist","USRE19901396"
"Drifter's Escape","Bob Dylan","John Wesley Harding","Singer/Songwriter","Playlist","USSM19922547"
"This Time Around","Jessica Pratt","This Time Around","Singer/Songwriter","Playlist","QMV8L1723906"
"In The Days Before Rock'n'Roll - 2007 Remastered","Van Morrison","Enlightenment (Expanded Edition)","Singer/Songwriter","Playlist","GBCQT0700293"
"Univers","Ferran Palau","Kevin","Singer/Songwriter","Playlist","QM6N21973297"
"Do-Re-Mi","Woody Guthrie","This Land is Your Land: The Asch Recordings, Vol. 1","Singer/Songwriter","Playlist","USSF19710015"
"Walk Like a Man","Bruce Springsteen","Tunnel Of Love","Singer/Songwriter","Playlist","USSM18700364"
"Went to See the Gypsy","Bob Dylan","New Morning","Singer/Songwriter","Playlist","USSM19923051"
"Salt In The Wound","Julien Baker","boygenius","Singer/Songwriter","Playlist","USMTD1812085"
"La sedia di lillà","Alberto Fortis","Alberto Fortis Concerto dal Vivo","Singer/Songwriter","Playlist","ITA610808288"
"Le Tour De L'Île","Felix Leclerc","Le p'tit bonheur","Singer/Songwriter","Playlist","CA9D97600020"
"Io che amo solo te","Sergio Endrigo","Sergio Endrigo","Singer/Songwriter","Playlist","ITB006300631"
"Postcards Of Scarborough - 2011 Remaster","Michael Chapman","Fully Qualified Survivor (2011 Remaster)","Singer/Songwriter","Playlist","GBBWX1000050"
"You Cut Her Hair","Tom McRae","Tom McRae","Singer/Songwriter","Playlist","GBDJT1400001"
"Colleen","Joanna Newsom","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Summer's End","John Prine","The Tree of Forgiveness","Singer/Songwriter","Playlist","USA2A1804604"
"Les passantes","Georges Brassens","Georges Brassens N°13","Singer/Songwriter","Playlist","FRZ037200100"
"Cowboy","Randy Newman","Randy Newman","Singer/Songwriter","Playlist","USRE10101053"
"The Last Trip To Tulsa","Neil Young","Neil Young (US Release)","Singer/Songwriter","Playlist","USRE10000311"
"Sunrise","Norah Jones","Feels Like Home","Singer/Songwriter","Playlist","USBN20300893"
"Blackout","Anna Calvi","Anna Calvi","Singer/Songwriter","Playlist","GBCEL1000772"
"So Real","Jeff Buckley","Grace","Singer/Songwriter","Playlist","USSM19400143"
"Amore che vieni, amore che vai","Fabrizio De André","Volume 3","Singer/Songwriter","Playlist","ITB007070545"
"Everything Reminds Me Of Her","Elliott Smith","Figure 8","Singer/Songwriter","Playlist","USDW10021698"
"Taxi","Harry Chapin","Heads & Tales","Singer/Songwriter","Playlist","USEE10180351"
"Wichita Lineman","Jimmy Webb","Ten Easy Pieces","Singer/Songwriter","Playlist","USGU19600064"
"99.9 F","Suzanne Vega","99.9f","Singer/Songwriter","Playlist","USAM19200020"
"To Cry About","Mary Margaret O'Hara","Miss America","Singer/Songwriter","Playlist","ushm91035950"
"El Hombre Que Casi Conoció A Michi Panero","Nacho Vegas","Canciones inexplicables 2001/2005","Singer/Songwriter","Playlist","ES6610500119"
"No Easy Way Down","Mark Eitzel","60 Watt Silver Lining","Singer/Songwriter","Playlist","GBAAA9600515"
"Amico fragile","Fabrizio De André","Volume 8","Singer/Songwriter","Playlist","ITB007570517"
"Old Kentucky Home","Randy Newman","12 Songs","Singer/Songwriter","Playlist","USRE10100389"
"La Canzone Dell'amore Perduto","Fabrizio De André","La Canzone Di Marinella","Singer/Songwriter","Playlist","USA370658848"
"Bob Dylan's 115th Dream","Bob Dylan","Bringing It All Back Home","Singer/Songwriter","Playlist","USSM19922514"
"The Kids","Lou Reed","Berlin","Singer/Songwriter","Playlist","USRC17306791"
"You Don't Know Me","Caetano Veloso","Transa","Singer/Songwriter","Playlist","BRMCA7200152"
"Rimini","Fabrizio De André","Rimini","Singer/Songwriter","Playlist","ITB007870501"
"Rock Bottom","King Krule","Not Available on Spotify","Singer/Songwriter","Playlist",""
"Ft. Worth Blues","Steve Earle","El Corazon","Singer/Songwriter","Playlist","USWB19700947"
"Love Story (You and Me)","Randy Newman","Randy Newman","Singer/Songwriter","Playlist","USRE10101046"
"Po' Boy","Bob Dylan","Love And Theft","Singer/Songwriter","Playlist","USSM10108068"
"Too Many Birds","Bill Callahan","Sometimes I Wish We Were An Eagle","Singer/Songwriter","Playlist","US58L0938505"
"Baby, Let Me Follow You Down","Bob Dylan","Bob Dylan","Singer/Songwriter","Playlist","USSM16101368"
"My Opening Farewell","Jackson Browne","Jackson Browne (Saturate Before Using)","Singer/Songwriter","Playlist","USEE10184292"
"For The Sake Of The Song","Townes Van Zandt","For The Sake Of The Song","Singer/Songwriter","Playlist","GBCEL0900030"
"No More Songs","Phil Ochs","Greatest Hits","Singer/Songwriter","Playlist","USAM17074756"
"Parking Lot","Grouper","Grid of Points","Singer/Songwriter","Playlist","USNCB1821702"
"Canzone Delle Osterie Di Fuori Porta - Remastered 2007","Francesco Guccini","Se Io Avessi Previsto Tutto Questo... La Strada, Gli Amici, Le Canzoni","Singer/Songwriter","Playlist","ITD000700176"
"Royaume de Siam","Gerard Manset","royaume de siam","Singer/Songwriter","Playlist","FRZ117802110"
"Man Is The Baby","Antony and the Johnsons","I Am A Bird Now","Singer/Songwriter","Playlist","US38W0510530"
"How Can We Hang On To A Dream","Tim Hardin","Hang On To A Dream: The Verve Recordings","Singer/Songwriter","Playlist","USPR36500010"
"Cold Cold Ground","Tom Waits","Franks Wild Years","Singer/Songwriter","Playlist","USWWW0127605"
"Il gatto e la volpe","Edoardo Bennato","Edoardo Bennato","Singer/Songwriter","Playlist","ITB007770507"
"Sweetheart Like You","Bob Dylan","Infidels","Singer/Songwriter","Playlist","USSM10025165"
"Generale","Francesco De Gregori","De Gregori","Singer/Songwriter","Playlist","ITB007701007"
"Dust in the Wind","Todd Rundgren","Something / Anything?","Singer/Songwriter","Playlist","USRH10553195"
"Me And My Woman","Roy Harper","Stormcock (Remastered)","Singer/Songwriter","Playlist","GBDBA0700004"
"Princesa","Joaquin Sabina y Viceversa","Esencial Joaquin Sabina","Singer/Songwriter","Playlist","ES5028500105"
"I Wanna Be Loved","Elvis Costello & The Attractions","Goodbye Cruel World","Singer/Songwriter","Playlist","GBASQ8400296"
"From St. Kilda to Kings Cross","Paul Kelly","Post","Singer/Songwriter","Playlist","AUYP00820074"
"To Bring You My Love","PJ Harvey","To Bring You My Love","Singer/Songwriter","Playlist","GBAAN9500033"
"Something On Your Mind","Karen Dalton","In My Own Time","Singer/Songwriter","Playlist","USDEA0602201"
"Winona","Matthew Sweet","Girlfriend","Singer/Songwriter","Playlist","USVR10300467"
"The Beast In Me","Nick Lowe","The Impossible Bird","Singer/Songwriter","Playlist","GBEEJ0801790"
"La leva calcistica della classe '68","Francesco De Gregori","Titanic","Singer/Songwriter","Playlist","ITB008200429"
"The Road to Cairo","David Ackles","David Ackles","Singer/Songwriter","Playlist","USEE10000806"
"Simple Man","Graham Nash","Songs For Beginners","Singer/Songwriter","Playlist","USAT20402660"
"The Same Old Rock","Roy Harper","Stormcock (Remastered)","Singer/Songwriter","Playlist","GBDBA0700002"
"Kentucky Avenue","Tom Waits","Blue Valentine","Singer/Songwriter","Playlist","USEE10801085"
"Roland the Headless Thompson Gunner","Warren Zevon","Excitable Boy","Singer/Songwriter","Playlist","USEE10610106"
"Cripple Creek","Alexander 'Skip' Spence","Oar","Singer/Songwriter","Playlist","USSM16801044"
"Honey","TORRES","Torres","Singer/Songwriter","Playlist","QMKFN1300002"
"You Don't Pull No Punches, But You Don't Push the River","Van Morrison","Veedon Fleece","Singer/Songwriter","Playlist","USQX91501284"
"Real Men","Joe Jackson","Night And Day","Singer/Songwriter","Playlist","GBAAM8200002"
"Clubland","Elvis Costello & The Attractions","Trust","Singer/Songwriter","Playlist","GBASQ8000107"
"Check The Meaning","Richard Ashcroft","Human Conditions","Singer/Songwriter","Playlist","GBAAA0200535"
"Dreams-Come-True-Girl (feat. Karen Black)","Cass McCombs","Catacombs","Singer/Songwriter","Playlist","GBCEL0900147"
"Disillusion","Badly Drawn Boy","The Hour of Bewilderbeast","Singer/Songwriter","Playlist","GBBKS0000020"
"Un Ramito de Violetas","Cecilia","Un Ramito De Violetas","Singer/Songwriter","Playlist","ES5119200007"
"Heart Is A Drum","Beck","Morning Phase","Singer/Songwriter","Playlist","US3841400046"
"Poor Boy","Nick Drake","Bryter Layter","Singer/Songwriter","Playlist","GBAAN7000014"
