Track name,Artist name,Album,Playlist name,Type,ISRC
"He's so Shy","The Pointer Sisters","Special Things (Bonus Track Version)","R&B","Playlist","USRC18003278"
"Sorrow Tears & Blood","Fela Kuti","Sorrow Tears & Blood","R&B","Playlist","USME30902239"
"sex money feelings die","Lykke Li","so sad so sexy","R&B","Playlist","USRC11801750"
"Counting","Autre Ne Veut","Anxiety","R&B","Playlist","QMUJD1201302"
"Business Time","Flight of the Conchords","The Distant Future","R&B","Playlist","USSUB0774601"
"That's How Strong My Love Is","O.V. Wright","The Best Of Goldwax Singles","R&B","Playlist","GBBHN0100585"
"Rumour Has It","Adele","21","R&B","Playlist","GBBKS1000349"
"I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster","Michael Jackson","Bad (Remastered)","R&B","Playlist","USSM11204987"
"Shake a Tail Feather","James & Bobby Purify","Shake A Tail Feather! The Best Of James And Bobby Purify","R&B","Playlist","USAR10700344"
"What's The Use Of Breaking Up","Jerry Butler","Ice On Ice","R&B","Playlist","USIR20000590"
"Jenny Jenny","Little Richard","Here's Little Richard [Remastered & Expanded]","R&B","Playlist","USC4R1100488"
"I Want To Walk You Home","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38600118"
"Freedom (feat. Kendrick Lamar)","Beyoncé","Lemonade","R&B","Playlist","USSM11603184"
"I Feel So Bad","Chuck Willis","Classics - Chuck Willis","R&B","Playlist","FR6V80329614"
"(There's) Always Something There To Remind Me","Lou Johnson","Soul Legend","R&B","Playlist","USA371265498"
"The Hucklebuck","Paul Williams & His Hucklebuckers","The Huckle-Buck","R&B","Playlist","NLG620491011"
"Lady","Fela Kuti","Shakara","R&B","Playlist","USME30902227"
"Think Twice","Donald Byrd","Stepping Into Tomorrow","R&B","Playlist","USBN29100100"
"She's A Woman - Remastered","The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","R&B","Playlist","GBAYE0801393"
"That's How Strong My Love Is - Remastered 2002","The Rolling Stones","Out Of Our Heads (Remastered)","R&B","Playlist","USA176510130"
"Build","The Housemartins","The People Who Grinned Themselves To Death","R&B","Playlist","GBF080080415"
"Earth Angel","The Crew Cuts","Sh-Boom","R&B","Playlist","SEWDL9950019"
"Love Won't Let Me Wait","Major Harris","My Way","R&B","Playlist","USAT20003380"
"Thieves in the Temple","Prince","Music from Graffiti Bridge","R&B","Playlist","USWB19900558"
"CHA CHA","DRAM","#1EpicEP","R&B","Playlist","USUYG1065783"
"Jerk Out #3","The Time","Pandemonium","R&B","Playlist","USWB10404168"
"I'd Rather Be with You","Bootsy Collins","Stretchin' Out In Bootsy's Rubber Band","R&B","Playlist","USWB10100435"
"Baby It's You","Smith","Quentin Tarantino's Death Proof (Standard Version)","R&B","Playlist","USMC16952571"
"Never Knew Love Like This Before","Stephanie Mills","The Best Of Stephanie Mills","R&B","Playlist","USPR38002470"
"Power of My Love","Elvis Presley","From Elvis In Memphis","R&B","Playlist","USRC16908260"
"Bodyheat","James Brown","Bodyheat","R&B","Playlist","USPR37682002"
"Got to Get You off My Mind","Solomon Burke","The Very Best of Solomon Burke","R&B","Playlist","USAT20001066"
"Float On - Single Version","The Floaters","'70s Soul #1's","R&B","Playlist","USMC17749995"
"Stroll On","The Yardbirds","Classic Yardbirds Vol.4","R&B","Playlist","GBAWA0175420"
"Tell Me","The Rolling Stones","England's Newest Hitmakers (Remastered)","R&B","Playlist","USA176410340"
"I've Got U Under My Skin","Neneh Cherry","Not Available on Spotify","R&B","Playlist",""
"Good Times","Sam Cooke","Ain't That Good News (Remastered)","R&B","Playlist","USA176420090"
"Me And Baby Brother","War","Young Soul Rebels","R&B","Playlist","GBQRF1021012"
"Un-Break My Heart","Toni Braxton","Secrets","R&B","Playlist","USLF29600015"
"Rude Boy","Rihanna","Rated R","R&B","Playlist","USUM70912459"
"The Closer You Are","Earl Lewis","New York's Finest","R&B","Playlist","USPB81010016"
"My Girl","Otis Redding","Love Songs","R&B","Playlist","USAT10000023"
"Tennessee Whiskey","Chris Stapleton","Traveller","R&B","Playlist","USUM71418088"
"I'll Go Crazy","James Brown & The Famous Flames","Think!","R&B","Playlist","USF066025010"
"Is It Something That You've Got","Tyrone Davis","The Ultimate Tyrone Davis","R&B","Playlist","USBWC0510010"
"Wearin' That Loved On Look","Elvis Presley","From Elvis In Memphis","R&B","Playlist","USRC16908256"
"You Can't Do That - Remastered","The Beatles","A Hard Day's Night (Remastered)","R&B","Playlist","GBAYE0601449"
"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","T-Pain","Epiphany","R&B","Playlist","USJI10700121"
"I Love You More Than You'll Ever Know","Donny Hathaway","Extension of a Man","R&B","Playlist","USEE10180228"
"Denise","Randy & The Rainbows","Lost Hits Of The 60's (All Original Artists & Versions)","R&B","Playlist","USLA19200017"
"Save the Country","Laura Nyro","New York Tendaberry","R&B","Playlist","USSM10011810"
"Love Man","Otis Redding","Love Man","R&B","Playlist","USAT20000319"
"My Baby Must Be A Magician","The Marvelettes","Sophisticated Soul","R&B","Playlist","USMO16700459"
"(I Can't Get No) Satisfaction","Otis Redding","Otis Blue","R&B","Playlist","USAT29902020"
"Deja Vu (feat. Jay-Z)","Beyoncé","B'Day","R&B","Playlist","USSM10602510"
"New Orleans (Rerecorded)","Gary U.S. Bonds","His Very Best (Rerecorded Version)","R&B","Playlist","USDEI0807391"
"Funky Nassau - , Part 1","The Beginning Of The End","Funky Nassau","R&B","Playlist","USAT20200509"
"Life Round Here","James Blake","Life Round Here","R&B","Playlist","GBUM71306853"
"Unchain My Heart","Ray Charles","30 Succès inoubliables : Ray Charles, Vol. 1","R&B","Playlist","FRPEK1202186"
"Open The Door Richard!","Jack McVea","Blowing The Fuse - 28 R&B Classics That Rocked The Jukebox In 1947","R&B","Playlist","DEU470307544"
"Leave My Woman Alone","Ray Charles","100 Essential Hits - The Very Best Of","R&B","Playlist","DEZ651321772"
"What Am I Living For","Chuck Willis","Atlantic Top 60: R&B Grooves","R&B","Playlist","USAT20102496"
"Sharpness","Jamie Woon","Making Time","R&B","Playlist","GBUM71504053"
"Mama's Pearl","The Jackson 5","Third Album","R&B","Playlist","USMO17082638"
"'Til It's Over","Anderson .Paak","'Til It's Over","R&B","Playlist","USUYG1187209"
"My People...Hold On","Eddie Kendricks","The Eddie Kendricks Collection, Volume 1","R&B","Playlist","USMO10400176"
"Long Promised Road - Remastered 2009","The Beach Boys","Surf's Up","R&B","Playlist","USGJP1300216"
"You Can't Change That","Raydio","Rock On","R&B","Playlist","USAR10800154"
"Closer","Ne-Yo","Year Of The Gentleman","R&B","Playlist","USUM70809378"
"Every Beat of My Heart","Gladys Knight & The Pips","Gladys Knight & the Pips - Every Beat of My Heart","R&B","Playlist","UKDNQ1504623"
"Lucid Dreams","Juice WRLD","Goodbye & Good Riddance","R&B","Playlist","USUG11800685"
"Donna the Prima Donna","Dion","The Essential Dion","R&B","Playlist","USSM16300095"
"We Got More Soul","Dyke & The Blazers","Dyke's Greatest Hits - The Complete Singles","R&B","Playlist","QMFMK1322009"
"White Christmas","The Drifters","Music You Heard On The Sopranos","R&B","Playlist","SEWDL9812618"
"Video","India.Arie","Acoustic Soul","R&B","Playlist","USMO10000945"
"New Beat","Toro y Moi","Underneath the Pine","R&B","Playlist","FR4GL1102825"
"What About Us?","Brandy","Full Moon","R&B","Playlist","USAT20200050"
"Week End - Larry Levan 12"" Mix","Class Action","Sources - The Sleeping Bag Anthology Compiled by Bill Brewster","R&B","Playlist","USWR38300006"
"Out Of This World","Gino Washington","Out Of This World","R&B","Playlist","USA560880330"
"What's The Ugliest Part Of Your Body?","The Mothers Of Invention","We're Only In It For The Money","R&B","Playlist","USZPE1200040"
"Ship Ahoy","The O'Jays","Ship Ahoy (Expanded Edition)","R&B","Playlist","USSM10112544"
"Soul Man - Live","The Blues Brothers","Briefcase Full of Blues","R&B","Playlist","USAT29200085"
"Crazy Love - 2013 Remaster","Van Morrison","Moondance (Expanded Edition)","R&B","Playlist","USWB11302505"
"Way Back Home","Jr. Walker & The All Stars","The Definitive Collection","R&B","Playlist","USUM70604155"
"I Wanna Be Your Man","The Rolling Stones","Singles 1963-1965 (International Version)","R&B","Playlist","USA176310030"
"No Letting Go","Wayne Wonder","The Biggest Ragga Dancehall Anthems 2002","R&B","Playlist","GBBZV0201446"
"The Wanderer","Donna Summer","The Journey: The Very Best Of Donna Summer","R&B","Playlist","USPR38000074"
"Nont For Sale","Sudan Archives","Nont For Sale","R&B","Playlist","US2S71899002"
"Sweet Thing","Mary J. Blige","What's The 411?","R&B","Playlist","USMC19238491"
"Intro / Stronger Than Me","Amy Winehouse","Frank","R&B","Playlist","GBAAN0300532"
"Brother's Gonna Work It Out - The Mack/Soundtrack Version","Willie Hutch","Power To The Motown People: Civil Rights Anthems And Political Soul 1968-1975","R&B","Playlist","USMO17384654"
"Oogum Boogum Song","Brenton Wood","Oogum Boogum","R&B","Playlist","QMFMK1305006"
"Skeletons","Stevie Wonder","At The Close Of A Century","R&B","Playlist","USMO18700901"
"Rhythm of the Rain","The Cascades","Rhythm Of The Rain","R&B","Playlist","USWB10103605"
"I Feel For You","Prince","Prince","R&B","Playlist","USWB19903185"
"Melting Pot","Booker T. & the M.G.'s","Melting Pot","R&B","Playlist","USFI87100041"
"So Sick","Ne-Yo","In My Own Words","R&B","Playlist","USUM70501633"
"Stranger in My Own Home Town","Elvis Presley","Back In Memphis","R&B","Playlist","USRC19306037"
"I'm Gonna Make You Love Me","Diana Ross & The Supremes","Diana Ross & The Supremes Join The Temptations","R&B","Playlist","USMO16882602"
"Reborn","KIDS SEE GHOSTS","KIDS SEE GHOSTS","R&B","Playlist","USUM71808238"
"Nite and Day","Al B. Sure!","Rhino Hi-Five: Al B. Sure!","R&B","Playlist","USWB19901225"
"Melba's Call","Bok Bok","Melba's Call","R&B","Playlist","GB5P51400005"
"Give It Up Or Turnit A Loose","James Brown","In The Jungle Groove","R&B","Playlist","USF068600090"
"Cross The Tracks (We Better Go Back)","Maceo And The Macks","Funky Good Time: The Anthology","R&B","Playlist","USF067400020"
"If I Ain't Got You (feat. Usher)","Alicia Keys","If I Ain't Got You - EP","R&B","Playlist","USJAY0400281"
"I Got The Feelin'","James Brown","I Got The Feelin'","R&B","Playlist","USF066800010"
"This Is My Country","The Impressions","This Is My Country","R&B","Playlist","USRH10553475"
"Wedding Bells Blues","Laura Nyro","The First Songs","R&B","Playlist","USSM10027112"
"On the Corner / New York Girl / Thinkin' of One Thing and Doin' Another / Vote for Miles","Miles Davis","On The Corner","R&B","Playlist","USSM10008207"
"A Message","Kelela","Hallucinogen","R&B","Playlist","USYBL1500743"
"Tutu","Miles Davis","Tutu","R&B","Playlist","USWB19903070"
"Always Together - Single Version","The Dells","Standing Ovation - The Very Best Of The Dells","R&B","Playlist","USMC16817222"
"Have Mercy Baby","The Dominoes","The Dominoes Collection 1951-59, Vol. 1","R&B","Playlist","GBSUW1307426"
"White Ferrari","Frank Ocean","Blonde","R&B","Playlist","QZ5C81600014"
"You Remind Me","Mary J. Blige","What's The 411?","R&B","Playlist","USMC19238426"
"PILLOWTALK","ZAYN","Mind Of Mine (Deluxe Edition)","R&B","Playlist","USRC11600042"
"I Found A Love - Single Version","The Falcons","The Definitive Wilson Pickett","R&B","Playlist","USRHD0610281"
"Dance Tonight","Lucy Pearl","Lucy Pearl","R&B","Playlist","USBY20000028"
"Tieduprightnow","Parcels","Tieduprightnow","R&B","Playlist","FRU701800011"
"& It Was U","How To Dress Well","Total Loss","R&B","Playlist","CA47K1202505"
"The Girl Is Mine (with Paul McCartney)","Michael Jackson","Thriller","R&B","Playlist","USSM19902988"
"Timmy's Prayer","Sampha","Process","R&B","Playlist","UK7MC1600022"
"If You're Ready (Come Go With Me)","The Staple Singers","Be What You Are (Reissue)","R&B","Playlist","USFI87300519"
"Something's Got A Hold On Me","Etta James","The Genuine Article: The Best Of Etta James","R&B","Playlist","USMC16146330"
"If You Let Me Make Love To You (Then Why Can't I Touch You)","Ronnie Dyson","Soul Legend","R&B","Playlist","USA371373669"
"Long Walk To D.C.","The Staple Singers","Stax Profiles - The Staple Singers","R&B","Playlist","USFI86800343"
"Jail Bait","Andre Williams","Jail Bait","R&B","Playlist","QM4TW1586717"
"I Miss You (Re-Recorded / Remastered)","Klymaxx","I Miss You (Re-Recorded / Remastered)","R&B","Playlist","USA371064777"
"My Man, a Sweet Man","Millie Jackson","Millie Jackson","R&B","Playlist","GBBHN9200031"
"Honey","Erykah Badu","New Amerykah Part One (4th World War)","R&B","Playlist","USUM70805567"
"Honey Love","Clyde McPhatter","All The '50s Hits","R&B","Playlist","GBSUW0725324"
"Angel In Your Arms","Hot","Not Available on Spotify","R&B","Playlist",""
"Nobody's Supposed to Be Here","Deborah Cox","One Wish","R&B","Playlist","USAR19800100"
"Feel Like Makin' Love","Roberta Flack","Feel Like Makin' Love","R&B","Playlist","USAT20001177"
"Please Say You Want Me","The Schoolboys","The Best Doo Wop Ballads","R&B","Playlist","USQY51187018"
"Shuffering & Shmiling (Parts 1 & 2)","Fela Kuti","Shuffering And Shmiling","R&B","Playlist","USME30902231"
"All We Got (feat. Kanye West & Chicago Children's Choir)","Chance the Rapper","Coloring Book","R&B","Playlist","TCACO1667414"
"Do It ('Til You're Satisfied)","B.T. Express","Do It ('Til You're Satisfied)","R&B","Playlist","QMFMG1580920"
"Treasure of Love","Clyde McPhatter","Oldies Doo wops Vol 3","R&B","Playlist","USESK0609674"
"Send One Your Love","Stevie Wonder","Journey Through The Secret Life Of Plants","R&B","Playlist","USMO17984656"
"I Can Sing A Rainbow / Love Is Blue - Single Version","The Dells","Standing Ovation - The Very Best Of The Dells","R&B","Playlist","USMC16917758"
"It's Ecstasy When You Lay Down Next To Me","Barry White","Barry White Sings For Someone You Love","R&B","Playlist","USPR37730022"
"Ride Your Pony","Lee Dorsey","Ride Your Pony","R&B","Playlist","USAR19901078"
"Money's Too Tight (To Mention) - 2008 Remaster","Simply Red","Picture Book (Expanded Version)","R&B","Playlist","GBCRL0800118"
"Knock You Down","Keri Hilson","In A Perfect World...","R&B","Playlist","USUM70955396"
"Whole Lotta Loving - Remastered 2002","Fats Domino","Greatest Hits: Walking To New Orleans","R&B","Playlist","USEM30100735"
"Sho Nuff Bumpin' / Escape From Del Go Go","E.U.","2 Places At The Same Time","R&B","Playlist","USGZ21243780"
"Sky Walker (feat. Travis Scott)","Miguel","War & Leisure","R&B","Playlist","USRC11701703"
"Shining Star","The Manhattans","After Midnight","R&B","Playlist","USSM19801506"
"Come Over","The Internet","Hive Mind","R&B","Playlist","USSM11804479"
"Working My Way Back to You / Forgive Me, Girl","The Spinners","The Platinum Collection","R&B","Playlist","USAT20106445"
"(For God's Sake) Give More Power To The People","The Chi-Lites","The Ultimate Chi-Lites","R&B","Playlist","USBWC0010047"
"Turn It Up","Conway Brothers","Raise The Roof","R&B","Playlist","US2Y30622065"
"Get On The Good Foot - Pt. 1 & 2 / Album Version","James Brown","Get On The Good Foot","R&B","Playlist","USPR37200028"
"Cigarettes and Coffee","Otis Redding","The Soul Album","R&B","Playlist","USAT29902027"
"Bad Girl","Madonna","Erotica (PA Version)","R&B","Playlist","USWB19200063"
"Red Clay","Freddie Hubbard","Red Clay","R&B","Playlist","USSM10113450"
"Bird of Prey","Natalie Prass","Natalie Prass","R&B","Playlist","USSM11410669"
"Trout","Neneh Cherry","Homebrew","R&B","Playlist","GBAAA9200070"
"Take Me In Your Arms (Rock Me A Little While)","Kim Weston","Hitsville USA - The Motown Singles Collection 1959-1971","R&B","Playlist","USMO10000320"
"Steal Away","Jimmy Hughes","The Best Of Jimmy Hughes","R&B","Playlist","USKYH0800005"
"Over You - 2002 Remaster","Aaron Neville","Finger Poppin' And Stompin' Feet: 20 Classic Allen Toussaint Productions For Minit Records 1960-1962 (Remastered)","R&B","Playlist","USEM30200034"
"LOVE. FEAT. ZACARI.","Kendrick Lamar","DAMN.","R&B","Playlist","USUM71703088"
"Tryin' To Love Two","William Bell","'70s Soul #1's","R&B","Playlist","USIR20300028"
"Ruler of My Heart","Irma Thomas","Ruler of My Heart","R&B","Playlist","QM4TX1563283"
"West Side Baby","T-Bone Walker with Orchestra","T-Bone Shuffle","R&B","Playlist","DETL61619987"
"Jamie","Eddie Holland","Jamie EP","R&B","Playlist","GB8XC1038623"
"Make It Hot (feat. Missy Elliott & Mocha)","Nicole","Make It Hot","R&B","Playlist","USEW19800127"
"Don't Look Back","The Temptations","Temptin' Temptations","R&B","Playlist","USMO16500028"
"In the Stone","Earth, Wind & Fire","I Am","R&B","Playlist","USSM19802930"
"Fake","Alexander O'Neal","Hearsay (Tabu Reborn Expanded Edition)","R&B","Playlist","USMO18782649"
"The ""In"" Crowd","Dobie Gray","The In Crowd","R&B","Playlist","USS8B6520001"
"Along Came Jones","The Coasters","The US Singles Collection 1954-1961","R&B","Playlist","GBVHF1205820"
"Women’s Love Rights","Laura Lee","Woman’s Love Rights + Two Sides Of Laura Lee + I Can’t Make It Alone…Plus","R&B","Playlist","GBBLG7100110"
"Just Like Tom Thumb's Blues","Nina Simone","To Love Somebody (Expanded Edition)","R&B","Playlist","USRC11100708"
"24K Magic","Bruno Mars","24K Magic","R&B","Playlist","USAT21602944"
"I've Got A Woman","Jimmy McGriff","Greatest Hits","R&B","Playlist","USBN29700813"
"The Horse","Cliff Nobles","The Phil-LA of Soul Singles Collection 1968-1972","R&B","Playlist","USJRC0392003"
"Love Is Here And Now You're Gone","The Supremes","The Supremes Sing Holland, Dozier, Holland","R&B","Playlist","USMO16782637"
"Land of a 1,000 Dances","Chris Kenner","Land Of 1,000 Dances (US Internet Release)","R&B","Playlist","USAT20001013"
"The Lodgers (Or She Was Only A Shopkeeper's Daughter) - Extended Single Version","The Style Council","Greatest Hits","R&B","Playlist","GBAKW0080201"
"Mind over Matter","Nolan Strong","Blue Moon (Fortune Records Hits & Singles 1961 - 1962)","R&B","Playlist","FRX201540092"
"Dance With Me","The Drifters","Soul Roots 3 (30 Original Recordings That Made History)","R&B","Playlist","GBURZ1001765"
"Spirit Of The Boogie","Kool & The Gang","Spirit Of The Boogie","R&B","Playlist","USPR37530019"
"Expansions","Lonnie Liston Smith and the Cosmic Echoes","Expansions","R&B","Playlist","USRC17501667"
"Guilty - 2002 Remaster","Randy Newman","Good Old Boys","R&B","Playlist","USRE10200100"
"She's Always in My Hair","Prince","Raspberry Beret / She's Always In My Hair","R&B","Playlist","USWB10003132"
"Never Be the Same","Camila Cabello","Camila","R&B","Playlist","USSM11710323"
"Don't Call Me Nigger, Whitey","Sly & The Family Stone","Stand","R&B","Playlist","USSM16901081"
"I.T.T. (International Thief Thief), Pt. 1 & 2","Fela Kuti","ITT","R&B","Playlist","USME30902243"
"Please Forgive My Heart","Bobby Womack","The Bravest Man In The Universe","R&B","Playlist","GBBKS1200018"
"Bring It Up - Single Version","James Brown & The Famous Flames","I Feel Good: The Very Best Of","R&B","Playlist","USUR10300852"
"Put Your Records On","Corinne Bailey Rae","Corinne Bailey Rae","R&B","Playlist","GBAYE0501671"
"(You Drive Me) Crazy","Britney Spears","...Baby One More Time (Digital Deluxe Version)","R&B","Playlist","USJI19910451"
"Everybody's Got The Right To Love","The Supremes","Right On","R&B","Playlist","USMO16982638"
"Valerie","Jackie & The Starlites","The Best Of Doo-Wop, Vol. 2","R&B","Playlist","USA371073363"
"Sticky","Ravyn Lenae","Sticky","R&B","Playlist","USAT21705065"
"Eli's Comin'","Laura Nyro","Eli And The Thirteenth Confession","R&B","Playlist","USSM16801634"
"The Greatest","We Are KING","We Are KING","R&B","Playlist","TCACJ1548116"
"Stupid Girl","The Rolling Stones","Aftermath (Remastered)","R&B","Playlist","USA176610030"
"Baby, I'm Yours","Barbara Lewis","Baby, I'm Yours","R&B","Playlist","USAT20001020"
"Even After All","Finley Quaye","The Best Of","R&B","Playlist","GBBBM9601007"
"Can't Get Enough","Supergroove","Postage","R&B","Playlist","NZBG09400013"
"Masterpiece","The Temptations","Masterpiece","R&B","Playlist","USMO10300395"
"Home Is Where the Hatred Is","Gil Scott-Heron","Pieces Of A Man","R&B","Playlist","USBB17101031"
"S-S-S-Single Bed","Fox","Best of Fox","R&B","Playlist","GBBLY0605278"
"Too Young to Die","Jamiroquai","Emergency on Planet Earth (Remastered)","R&B","Playlist","GBARL1201195"
"Day Dreaming","Aretha Franklin","Young, Gifted and Black","R&B","Playlist","USAT20801194"
"One More","Yaeji","One More","R&B","Playlist","QMB621800101"
"Me & Mr Jones","Amy Winehouse","Back To Black","R&B","Playlist","GBUM70603492"
"When the Going Gets Tough, the Tough Get Going","Billy Ocean","Love Zone","R&B","Playlist","GBAHK0300228"
"You Left The Water Running","Maurice & Mac","Chess Chartbusters Vol. 3","R&B","Playlist","USMC16816613"
"The Season/Carry Me","Anderson .Paak","Malibu","R&B","Playlist","DEU241507391"
"Turn Back the Hands of Time","Tyrone Davis","Turn Back the Hands of Time","R&B","Playlist","USRHD0610267"
"War","The Temptations","Discoveries","R&B","Playlist","USMO17000269"
"Get Off - Remastered","Foxy","Get Off (Remastered)","R&B","Playlist","USZXT1100262"
"Whatcha See Is Whatcha Get","The Dramatics","Whatcha See Is Whatcha Get [Stax Remasters]","R&B","Playlist","USC4R1100182"
"Caribbean Queen (No More Love On the Run)","Billy Ocean","Suddenly (Expanded Edition)","R&B","Playlist","GBAHK9700109"
"Rock And Roll Is Here To Stay","Danny & The Juniors","Rock 'n' Roll","R&B","Playlist","GBQRF0819525"
"Rock The Boat","Aaliyah","Aaliyah (International Version)","R&B","Playlist","GBDLQ0300035"
"Hands","Octavian","Hands","R&B","Playlist","QMDA71858803"
"Little Bitty Pretty One","Thurston Harris","Little Bitty Pretty One","R&B","Playlist","USA371490295"
"Gris-Gris Gumbo Ya Ya","Dr. John","Gris Gris","R&B","Playlist","USAT20103653"
"Faraway Look","Yola","Walk Through Fire (Deluxe Edition)","R&B","Playlist","QZ6SA1800090"
"Prayer for the Dying","Seal","Seal","R&B","Playlist","USWB19900915"
"Lay It Down","Al Green","Lay It Down","R&B","Playlist","USBN20800120"
"Babalu's Wedding Day","Eternals","The Original Sound of Doo Wop 1959","R&B","Playlist","GBVHF1311896"
"Location","Khalid","American Teen","R&B","Playlist","TCACO1662934"
"I'm Ready For Love","Martha Reeves & The Vandellas","Watchout!","R&B","Playlist","USMO16600280"
"Jimmy Mack","Martha Reeves & The Vandellas","Watchout!","R&B","Playlist","USMO16700280"
"Ain't Nobody Here But Us Chickens","Louis Jordan & His Tympany Five","Jukebox Hits Volume 1 1942-1947","R&B","Playlist","USA560561377"
"Get on the Floor","Michael Jackson","Off the Wall","R&B","Playlist","USSM17900819"
"Controlla","Drake","Views","R&B","Playlist","USCM51600080"
"Ruby Baby","The Drifters","Up on the Roof: The Best of the Drifters","R&B","Playlist","USAT20102474"
"Roses","Outkast","Speakerboxxx/The Love Below","R&B","Playlist","USAR10301000"
"Stand on the Word - Studio Version","The Joubert Singers","Stand on the Word","R&B","Playlist","FRODU0815000"
"I Believe (When I Fall In Love It Will Be Forever)","Stevie Wonder","Talking Book (Reissue)","R&B","Playlist","USMO17282779"
"The Martian Hop","The Ran Dells","Haunted Halloween, Vol. 2","R&B","Playlist","USA561283426"
"Pouring Water on a Drowning Man","James Carr","You Got My Mind Messed Up","R&B","Playlist","GBBHN0200258"
"There Is Someone in This World for Me","Little Willie John","Fever - The Definitive Little Willie John","R&B","Playlist","GB8XC1090234"
"The Highways of My Life","The Isley Brothers","3+3","R&B","Playlist","USSM17300556"
"Down in Mexico","The Coasters","The Coasters","R&B","Playlist","USAT20102486"
"Junko Partner","Dr. John","Dr. John's Gumbo","R&B","Playlist","USAT20004089"
"I Do Love You - Single Version","Billy Stewart","Chess Soul: A Decade Of Chiacgo’s Finest","R&B","Playlist","USMC16451541"
"Wild Is The Wind - Live In New York/1964","Nina Simone","Wild Is The Wind","R&B","Playlist","USPR36400087"
"Cold Little Heart","Michael Kiwanuka","Love & Hate","R&B","Playlist","GBUM71601950"
"I Don't Care Anymore","Doris Duke","Swamp Dogg Presents Doris Duke & Patti Labelle and the Bluebelles","R&B","Playlist","USLN70810615"
"Temptation 'Bout To Get Me","The Knight Brothers","Chess Soul: A Decade Of Chiacgo’s Finest","R&B","Playlist","USMC16513738"
"Money's Too Tight (To Mention) [Fades In]","The Valentine Brothers","Money's Too Tight","R&B","Playlist","GBSUW0703154"
"Let Them Talk","Little Willie John","Fever - The Definitive Little Willie John","R&B","Playlist","GB8XC1090226"
"Inhale Exhale","Nao","February 15","R&B","Playlist","UK8XN1500011"
"I'll Be Home","The Flamingos","Golden Hits forever V5","R&B","Playlist","UST7W0903004"
"Bring It On","James Brown","Not Available on Spotify","R&B","Playlist",""
"I Believe In You (You Believe In Me)","Johnnie Taylor","Stax Number Ones","R&B","Playlist","USFI80700426"
"Happy People - Album Version with DJ Skit","R. Kelly","Happy People/U Saved Me","R&B","Playlist","USJI10400815"
"Belle","Al Green","The Belle Album","R&B","Playlist","US2HK0914001"
"Little Walter","Tony! Toni! Toné!","Tony Toni Tone - Who?","R&B","Playlist","USMR18886887"
"I'm in Love Again - 1997 Remaster","The Animals","Animals","R&B","Playlist","GBAYE9701160"
"No Way Out","Joyce Harris","The Domino Story","R&B","Playlist","GBBHN9800106"
"Jack and Jill","Raydio","Raydio","R&B","Playlist","USAR10200326"
"Czech One","King Krule","The OOZ","R&B","Playlist","GBBKS1700220"
"Come Rain or Come Shine","Ray Charles","The Genius Of Ray Charles","R&B","Playlist","USAT20003625"
"Boredom (feat. Rex Orange County & Anna of the North)","Tyler, The Creator","Flower Boy","R&B","Playlist","USQX91701279"
"Candy","Big Maybelle","Candy!","R&B","Playlist","USSJ10001145"
"Agent Double-O-Soul","Edwin Starr","Soul Master","R&B","Playlist","USMO10200619"
"What Time Is It","The Jive Five","Platinum Masters","R&B","Playlist","USXTN1095914"
"A Brand New Me","Aretha Franklin","Young, Gifted and Black","R&B","Playlist","USAT20801199"
"I'd Die Without You (Re-Recorded)","P.M. Dawn","Welcome 2 the Far Universe","R&B","Playlist","QMDA71448139"
"Just Fine","Mary J. Blige","Growing Pains","R&B","Playlist","USUM70754422"
"Country Fool","The Showmen","Home Of The Blues Vol 1 And 2","R&B","Playlist","USEM36100026"
"This Little Girl's Gone Rockin'","Ruth Brown","Miss Rhythm","R&B","Playlist","USAT20000822"
"Nothin' On You - feat. Bruno Mars","B.o.B","B.o.B Presents: The Adventures of Bobby Ray (Explicit)","R&B","Playlist","USAT20904033"
"How Does It Feel","Kamaiyah","A Good Night in the Ghetto","R&B","Playlist","TCACN1619455"
"I Met Him on a Sunday","The Shirelles","Today, Tomorrow, Forever: The Very Best of The Shirelles","R&B","Playlist","GBELT1201220"
"Liverpool Medley: Liverpool Eight / Children of the Ghetto / Stanhope Street","The Real Thing","Children of the Ghetto: The Pye Anthology","R&B","Playlist","GB5KW1501974"
"Love Me Harder","Ariana Grande","My Everything (Deluxe)","R&B","Playlist","USUM71409728"
"Harlan County","Jim Ford","Harlan County","R&B","Playlist","US3M50781701"
"Armed and Extremely Dangerous","First Choice","Philly Groove Records Presents: The Early Years Vol. 1","R&B","Playlist","QMMEH1300014"
"Jacaranda","Bad Gyal","Jacaranda","R&B","Playlist","ES71G1725758"
"Little Egypt (Ying Yang)","The Coasters","The US Singles Collection 1954-1961","R&B","Playlist","GBVHF1205833"
"I Don't Know Why","Stevie Wonder","For Once In My Life","R&B","Playlist","USMO16884666"
"Rockin' Robin","Michael Jackson","Got To Be There","R&B","Playlist","USMO17282629"
"I'm a Ram","Al Green","Gets Next To You","R&B","Playlist","US2HK0914105"
