,artist,title,genre,lyrics,URL
161,Little Richard,Lucille,RnB,"

Lucille, won't you do your sisters will?
Lucille, you won't do your sister's will?
You ran off and married, but I love you still

Lucille, please, come back where you belong
Lucille, please, come back where you belong
I been good to you, baby, please, don't leave me alone

I woke up this morning, Lucille was not in sight
I asked my friends about her but all their lips were tight
Lucille, please, come back where you belong
I been good to you, baby, please, don't leave me alone, whoa

I woke up this morning, Lucille was not in sight
I asked my friends about her but all their lips were tight
Lucille, please, come back where you belong
I been good to you, baby, please, don't leave me alone

Lucille, baby, satisfy my heart
Lucille, baby, satisfy my heart
I played for it, baby, and gave you such a wonderful start
",http://azlyrics.com/lyrics/littlerichard/lucille.html
162,Ray Charles,Hit the Road Jack,RnB,"

(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)
What you say?
(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)

Woah Woman, oh woman, don't treat me so mean
You're the meanest old woman that I've ever seen
I guess if you said so
I'd have to pack my things and go (That's right)

(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)
What you say?
(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)

Now baby, listen baby, don't ya treat me this-a way
Cause I'll be back on my feet some day
(Don't care if you do 'cause it's understood)
(You ain't got no money you just ain't no good)
Well, I guess if you say so
I'd have to pack my things and go (That's right)

(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)
What you say?
(Hit the road Jack and don't you come back no more, no more, no more, no more)
(Hit the road Jack and don't you come back no more)

Well
(Don't you come back no more)
Uh, what you say?
(Don't you come back no more)
I didn't understand you
(Don't you come back no more)
You can't mean that
(Don't you come back no more)
Oh, now baby, please
(Don't you come back no more)
What you tryin' to do to me?
(Don't you come back no more)
Oh, don't treat me like that
(Don't you come back no more)
",http://azlyrics.com/lyrics/raycharles/hittheroadjack.html
163,Sam & Dave,"Hold On, I'm Comin'",RnB,"

Now don't you ever be sad
Lean on me when times are bad
When the day comes and you're down
In a river of trouble, about to drown

Hold on, I'm comin'
Hold on, I'm comin'

On my way, your lover
And if it feels cold, I will be your cover
Never have to worry 'cause I'm here
Ah, don't need to suffer, baby, 'cause I'm near (no need)

Hold on 'cause I'm comin'
Hold on, I'm comin'
Hold on 'cause I'm comin'
Hold on, I'm comin', look

Reach out to me for satisfaction, yeah
Look, call my name now for quick reaction
Yeah, yeah, yeah, yeah

Huh
Now don't you ever be sad
Lean on me when times get bad
When the day comes, I know you're down
In a river of trouble, you about to drown

So hold on, I'm comin'
Hold on, I'm comin'
Hold on 'cause I'm comin'
Hold on 'cause I'm comin'

Hold on 'cause I'm comin'
I want you to hold on 'cause I'm comin', yeah
",http://azlyrics.com/lyrics/samdave/holdonimcomin.html
164,James Blake,The Wilhelm Scream,RnB,,http://azlyrics.com/lyrics/jamesblake/thewilhelmscream.html
165,Childish Gambino,Redbone,RnB,"

Daylight, I wake up feeling like you won't play right
I used to know but now, that shit don't feel right
It made me put away my pride
So long, you made a nigga wait for some, so long
You make it hard for a boy like that to go on
I'm wishing I could make this mine, oh

If you want it, yeah
You can have it, oh, oh, oh
If you need it, ooh
We can make it, oh
If you want it
You can have it

But stay woke
Niggas creepin'
They gon' find you
Gon' catch you sleepin'
Ooh, now stay woke
Niggas creepin'
Now don't you close your eyes

Too late
You wanna make it right, but now it's too late
My peanut butter chocolate cake with Kool-Aid
I'm trying not to waste my time

If you want it, oh
You can have it, you can have it
If you need it
You better believe in something
We can make it
If you want it
You can have it, aah!

But stay woke
Niggas creepin'
They gon' find you
Gon' catch you sleepin'
Put your hands up on me
Now stay woke
Niggas creepin'
Now don't you close your eyes
But stay woke, ooh
Niggas creepin'
They gon' find you
Gon' catch you sleepin'
Ooh, now stay woke
Niggas creepin'
Now don't you close your eyes

How'd it get so scandalous?
How'd it get so scandalous?
Oh, oh
Baby you
How'd it get...
How'd it get so scandalous?
How'd it get so scandalous?
But stay woke
But stay woke
",http://azlyrics.com/lyrics/childishgambino/redbone.html
166,Harold Melvin & The Blue Notes,If You Don't Know Me by Now (feat. Teddy Pendergrass),RnB,,http://azlyrics.com/lyrics/haroldmelvinbluenotes/ifyoudontknowmebynow.html
167,Dion & The Belmonts,A Teenager In Love,RnB,,http://azlyrics.com/lyrics/dionbelmonts/ateenagerinlove.html
168,Sam Cooke,Wonderful World,RnB,"

Don't know much about history
Don't know much biology
Don't know much about a science book
Don't know much about the French I took

But I do know that I love you
And I know that if you love me, too
What a wonderful world this would be

Don't know much about geography
Don't know much trigonometry
Don't know much about algebra
Don't know what a slide rule is for

But I do know one and one is two
And if this one could be with you
What a wonderful world this would be

Now, I don't claim to be an A student
But I'm trying to be
For maybe by being an A student, baby
I can win your love for me

Don't know much about history
Don't know much biology
Don't know much about a science book
Don't know much about the French I took

But I do know that I love you
And I know that if you love me, too
What a wonderful world this would be

La ta ta ta ta ta ta (History)
Hmm-mm-mm (Biology)
La ta ta ta ta ta ta (Science book)
Hmm-mm-mm (French I took)

Yeah, but I do know that I love you
And I know that if you love me, too
What a wonderful world this would be
",http://azlyrics.com/lyrics/samcooke/wonderfulworld.html
169,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,RnB,,http://azlyrics.com/lyrics/arethafranklin/anaturalwoman.html
170,Little Willie John,Fever,RnB,,http://azlyrics.com/lyrics/littlewilliejohn/fever.html
171,The Contours,Do You Love Me,RnB,"

You broke my heart
'Cause I couldn't dance
You didn't even want me around
And now I'm back to let you know
I can really shake 'em down

Do you love me? (I can really move)
Do you love me? (I'm in the groove)
Now do you love me (do you love me?)
Now that I can dance? (dance)

Watch me now (work, work)
Oh, work it out, baby (work, work)
Well, you're drivin' me crazy (work, work)
With a little bit of soul now (work)

I can mash potato (I can mash potato)
And do the twist (I can do the twist)
Now tell me, baby (tell me, baby)
Do you like it like this? (do you like it like this?)
Tell me (tell me)
Tell me

Do you love me? (do you love me?)
Now do you love me? (do you love me?)
Now do you love me (do you love me?)
Now that I can dance? (dance)
Dance

Watch me now (work, work)
Oh, shake it up, shake it (work, work)
Oh, shake 'em, shake 'em down (work, work)
Oh, little bit of soul now (work)

(Work, work)
Oh, shake it, shake it, baby (work, work)
Oh, you're driving me crazy (work, work)
Oh, don't get lazy (work)

I can mash potato (I can mash potato)
Do the twist (I can do the twist)
Well, now tell me, baby (tell me, baby)
Do you like it like this? (do you like it like this?)
Tell me (tell me)
Tell me

Oh, do you love me? (do you love me?)
Now do you love me? (do you love me?)
Now do you love me? (do you love me?)
(Now, now, now)

(Hey! work, work)
Oh, work it out, baby (work, work)
Well, you're driving me crazy (work, work)
Oh, don't you get lazy (work)

(Work, work)
Oh, hey, baby (work, work)
Well, you're driving me crazy (work, work)
",http://azlyrics.com/lyrics/contours/doyouloveme.html
172,Sister Sledge,We Are Family,RnB,"

We are family
I got all my sisters with me
We are family
Get up everybody and sing

We are family
I got all my sisters with me
We are family
Get up everybody and sing

Everyone can see we're together
As we walk on by
(And) and we fly just like birds of a feather
I won't tell no lie

(All) all of the people around us they say
Can they be that close
Just let me state for the record
We're giving love in a family dose

We are family (Hey, y'all)
I got all my sisters with me
We are family
Get up everybody and sing (sing it to me)

We are family
I got all my sisters with me
We are family
Get up everybody and sing

Living life is fun and we've just begun
To get our share of this world's delights
(High) high hopes we have for the future
And our goal's in sight

(We) no, we don't get depressed
Here's what we call our golden rule
Have faith in you and the things you do
You won't go wrong, oh no
This is our family jewel

We are family (hey, sing it to me)
I got all my sisters with me
We are family (oh, I can hear you now)
Get up everybody and sing

We are family
I got all my sisters with me
We are family (get up, get up y'all)
Get up everybody and sing

We are family (I got all my sisters with me)
I got all my sisters with me
We are family
Get up everybody and sing (Get up and sing it to me)

We are family
",http://azlyrics.com/lyrics/sistersledge/wearefamily.html
173,Stevie Wonder,Uptight (Everything's Alright),RnB,,http://azlyrics.com/lyrics/steviewonder/uptight.html
174,The Rolling Stones,Under My Thumb,RnB,"

Under my thumb
The girl who once had me down
Under my thumb
The girl who once pushed me around

It's down to me
The difference in the clothes she wears
Down to me, the change has come
She's under my thumb

And ain't it the truth babe?

Under my thumb
It's a squirmin' dog who's just had her day
Under my thumb
A girl who has just changed her ways

It's down to me, yes it is
The way she does just what she's told down to me
The change has come
She's under my thumb
Ah, ah, say it's alright

Under my thumb
A Siamese cat of a girl
Under my thumb
She's the sweetest, hmmm, pet in the world

It's down to me
The way she talks when she's spoken to
Down to me, the change has come
She's under my thumb
Ah, take it easy babe
Yeah

It's down to me, oh yeah
The way she talks when she's spoken to
Down to me, the change has come
She's under my thumb
Yeah, it feels alright

Under my thumb
Her eyes are just kept to herself
Under my thumb, well I
I can still look at someone else

It's down to me, oh that's what I said
The way she talks when she's spoken to
Down to me, the change has come
She's under my thumb
Say, it's alright

Say it's all
Say it's all

Take it easy babe
Take it easy babe
Feels alright
Take it, take it easy babe
",http://azlyrics.com/lyrics/rollingstones/undermythumb.html
175,Tina Turner,What's Love Got To Do WIth It,RnB,"

You must understand though the touch of your hand
Makes my pulse react
That it's only the thrill of boy meeting girl
Opposites attract
It's physical
Only logical
You must try to ignore that it means more than that

What's love got to do, got to do with it?
What's love but a second-hand emotion?
What's love got to do, got to do with it?
Who needs a heart when a heart can be broken?

It may seem to you that I'm acting confused
When you're close to me
If I tend to look dazed I've read it someplace
I've got cause to be
There's a name for it
There's a phrase that fits
But whatever the reason you do it for me

What's love got to do, got to do with it?
What's love but a second-hand emotion?
What's love got to do, got to do with it?
Who needs a heart when a heart can be broken?

I've been taking on a new direction
But I have to say
I've been thinking about my own protection
It scares me to feel this way

What's love got to do, got to do with it?
What's love but a second-hand emotion?
What's love got to do, got to do with it?
Who needs a heart when a heart can be broken?

What's love got to do, got to do with it?
What's love but a sweet old-fashioned notion?
What's love got to do, got to do with it?
Who needs a heart when a heart can be broken?

What's love got to do, got to do with it?
What's love but a second-hand emotion?
What's love got to do, got to do with it?
Who needs a heart when a heart can be broken?

What's love?
Got to do it
Got to do it
What's love?
",http://azlyrics.com/lyrics/tinaturner/whatslovegottodowithit.html
176,The Supremes,Baby Love,RnB,"

Ooh baby love, my baby love
I need you, oh how I need you
But all you do is treat me bad
Break my heart and leave me sad
Tell me, what did I do wrong
To make you stay away so long

'Cause baby love, my baby love
Been missing ya, miss kissing ya
Instead of breaking up
Let's do some kissing and making up
Don't throw our love away
In my arms, why don't you stay?

Need ya, need ya
Baby love, ooh, baby love

Baby love, my baby love
Why must we seperate, my love
All of my whole life through
I never loved no one but you
Why you do me like you do?
I get this need

Ooh, ooh, need to hold you
Once again, my love
Feel your warm embrace, my love
Don't throw our love away
Please don't do me this way
Not happy like I used to be
Loneliness has got the best of me

My love, my baby love
I need you, oh how I need you
Why you do me like you do
After I've been true to you
So deep in love with you

Baby, baby, ooh till it's hurtin' me
Till it's hurtin' me
Ooh, baby love
Don't throw our love away
Don't throw our love away
",http://azlyrics.com/lyrics/supremes/babylove.html
177,The Yardbirds,For Your Love,RnB,"

(For your love)
(For your love)
(For your love)
I'd give you everything and more, and that's for sure
(For your love)
I'd bring you diamond rings and things right to your door
(For your love)
To thrill you with delight
I'll give you diamonds bright
There'll be things that will excite
To make you dream of me at night

(For your love)
(For your love)
(For your love)

For your love, for your love
I would give the stars above
For your love, for your love
I would give you all I could

(For your love)
(For your love)
(For your love)
I'd give the moon if it were mine to give
(For your love)
I'd give the stars and the sun 'fore I live
(For your love)
To thrill you with delight
I'll give you diamonds bright
There'll be things that will excite
To make you dream of me at night

(For your love)
(For your love)
(For your love)
(For your love)
",http://azlyrics.com/lyrics/yardbirds/foryourlove.html
178,Al Green,Take Me To The River,RnB,"

[Al Green:]
I don't know why I love you like I do
After all these changes you put me through
You stole my money and my cigarettes
And I haven't seen hide nor hair of you yet

I wanna know
Won't you tell me
Am I in love to stay?
Hey hey

[Al Green, BB King:]
Take me to the river
And wash me down
Won't you cleanse my soul
Put my feet on the ground

[Lenny Kravitz:]
I don't know why she treated me so bad
Look at all those things that we could have had
Love is a notion that I can't forget
My sweet sixteen I will never regret

I wanna know
Won't you tell me
Am I in love to stay?
Yeah yeah yeah yeah yeah

[Al Green, BB King:]
Take me to the river
And wash me down
Won't you cleanse my soul
Put my feet on the ground

[Sheryl Crow, Lenny Kravitz, Al Green, BB King:]
Hold me, love me, please me, tease me
Till I can't, till I can't take no more
Take me to the river

[BB King, Lenny Kravitz:]
I don't know why I love you like I do
After all these changes you put me through
The sixteen candles burning on my wall
Turning me into the biggest fool of them all

I wanna know
Oh won't you tell me
Am I in love to stay?

[Al Green, BB King:]
Take me to the river
And wash me down
Won't you cleanse my soul
Put my feet on the ground

One more time!

[Al Green, BB King:]
Take me to the river
And wash me down
Won't you cleanse my soul
Put my feet on the ground
Take me to the river
",http://azlyrics.com/lyrics/algreen/takemetotheriver.html
179,Daryl Hall & John Oates,She's Gone,RnB,,http://azlyrics.com/lyrics/darylhalljohnoates/shesgone.html
180,The Platters,The Great Pretender,RnB,"

Oh-oh, yes I'm the great pretender
Pretending that I'm doing well
My need is such I pretend too much
I'm lonely but no one can tell

Oh-oh, yes I'm the great pretender
Adrift in a world of my own
I've played the game but to my real shame
You've left me to grieve all alone

Too real is this feeling of make-believe
Too real when I feel what my heart can't conceal

Yes, I'm the great pretender
Just laughin' and gay like a clown
I seem to be what I'm not, you see
I'm wearing my heart like a crown
Pretending that you're still around

Too real is this feeling of make-believe
Too real when I feel what my heart can't conceal

Yes, I'm the great pretender
Just laughin' and gay like a clown
I seem to be what I'm not, you see
I'm wearing my heart like a crown
Pretending that you're still around
",http://azlyrics.com/lyrics/platters/thegreatpretender.html
181,The Drifters,Up on the Roof,RnB,"

(Up on the roof)
(Up on the roof)

When this old world starts getting me down
And people are just too much for me to face (Up on the roof)
I climb way up to the top of the stairs
And all my cares just drift right into space (Up on the roof)

On the roof, it's peaceful as can be
And there, the world below can't bother me
Let me tell you now

When I come home feeling tired and beat
I go up where the air is fresh and sweet (Up on the roof)
I get away from the hustling crowds
And all that rat race noise down in the street (Up on the roof)

On the roof's the only place I know
Where you just have to wish to make it so
Let's go up on the roof (Up on the roof)

At night, the stars put on a show for free
And, darling, you can share it all with me
I keep-a tellin' you

Right smack dab in the middle of town
I found a paradise that's trouble-proof (Up on the roof)
And if this world starts getting you down
There's room enough for two up on the roof (Up on the roof)

Up on the roof (Up on the roof)
Oh, come on, baby (Up on the roof)
Oh, come on, honey (Up on the roof)
Everything is all right (Up on the roof)
",http://azlyrics.com/lyrics/drifters/upontheroof.html
182,James Brown,Cold Sweat,RnB,,http://azlyrics.com/lyrics/jamesbrown/coldsweat.html
183,Stevie Wonder,Sir Duke,RnB,"

Music is a world within itself
With a language we all understand
With an equal opportunity
For all to sing, dance and clap their hands
But just because a record has a groove
Don't make it in the groove
But you can tell right away at letter A
When the people start to move

They can feel it all over
They can feel it all over people
They can feel it all over
They can feel it all over people

Music knows it is and always will
Be one of the things that life just won't quit
But here are some of music's pioneers
That time will not allow us to forget
For there's Basie, Miller, Satchmo
And the king of all Sir Duke
And with a voice like Ella's ringing out
There's no way the band can lose

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
I can feel it all over - all over now people

Can't you feel it all over
Come on let's feel it all over people
You can feel it all over
Everybody - all over people
",http://azlyrics.com/lyrics/steviewonder/sirduke.html
184,Destiny's Child,Say My Name,RnB,"

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Why the sudden change?

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Better say my name

Any other day
I would call, you would say
""Baby, how's your day?""
But today, it ain't the same
Every other word is ""Uh huh"", ""Yeah, OK""
Could it be that you are at the crib with another lady?

If you took it there
First of all let me say
I am not the one to sit around and be played
So prove yourself to me
If I'm the girl that you claim
Why don't you say the things
That you said to me yesterday

I know you say that I am assuming things
Something's going down, that's the way it seems
Shouldn't be no reason why you're acting strange
If nobody's holding you back from me
'Cause I know how you usually do
Where you're saying everything to me times two
Why can't you just tell the truth?
If somebody's there, then tell me who

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Why the sudden change?

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Better say my name

What is up with this?
Tell the truth, who you with?
How would you like it if I came over with my clique?
Don't try to change it now
See you gotta bounce
When two seconds ago
Said you just got in the house

It's hard to believe that you are at home by yourself
When I just heard the voice, heard the voice of someone else
Just this question why do you feel you gotta lie?
Getting caught up in your game
When you cannot say my name

I know you say that I am assuming things
Something's going down, that's the way it seems
Shouldn't be no reason why you're acting strange
If nobody's holding you back from me
'Cause I know how you usually do
Where you're saying everything to me times two
Why can't you just tell the truth?
If somebody's there, then tell me who

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Why the sudden change?

Say my name, say my name
When no one is around you (If ain't nothing changed, oh)
Say baby I love you
If you ain't runnin' game (Baby, say my name)
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Better say my name

Where my ladies at
(Yea yea yea yea yea yea)
Can you say that, come on
(Yea yea yea yea, yea yea yea yea, yea yea yea)
All the girls say
(Yea yea yea yea, yea yea yea yea)
I can't hear you
(Yea yea yea yea)
All my ladies say
(Yea yea yea yea, yea yea yea yea)
All the girls say
(Yea yea yea yea, yea yea yea yea)
Break it down
(Oh woo, oh)
What what what
D.C., take it to the bridge
Come on

I know you say that I am assuming things
Something's going down, that's the way it seems
Shouldn't be no reason why you're acting strange
If nobody's holding you back from me
'Cause I know how you usually do
Where you're saying everything to me times two
Why can't you just tell the truth?
If somebody's there, then tell me who

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
(Call me your boo)
Say my name, say my name
You actin' kinda shady
(And tell me what you'd like to me, whoa)
Ain't callin' me ""baby""
Why the sudden change?

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Better say my name

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Why the sudden change?

Say my name, say my name
When no one is around you
Say baby I love you
If you ain't runnin' game
Say my name, say my name
You actin' kinda shady
Ain't callin' me ""baby""
Better say my name

Thou shalt know if she can't love you
",http://azlyrics.com/lyrics/destinyschild/saymyname.html
185,Lloyd Price,Lawdy Miss Clawdy,RnB,,http://azlyrics.com/lyrics/lloydprice/lawdymissclawdy.html
186,Jackie Wilson,Lonely Teardrops,RnB,"

Shooby Doo Wop ba baa (hey hey)
Shooby Doo Wop ba baa (hey hey)
Shooby Doo Wop ba baa (hey hey)

My heart Is cryin', cryin'
Lonely teardrops
My pillows never dry of
Lonely teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

My heart Is cryin', cryin'
Lonely teardrops
My pillows never dry of
Lonely teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

Just give me another chance
For our romance
Come on and tell me
That one day you'll return
'Cause everyday that you've been gone away
You'll know my heart does nothing but burn

Crying
Lonely Teardrops
My pillows never dry of
Lonely Teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

Say it right now baby (say you will)
Come on, come on (say you will)
Say it darling, yeah (say you will)
",http://azlyrics.com/lyrics/jackiewilson/lonelyteardrops.html
187,Cameo,Word Up,RnB,"

Yo, pretty ladies around the world
Got a weird thing to show you so tell all the boys and girls
Tell your brother, your sister and your mama too
'Cause we're about to throw down and you'll know just what to do

Wave your hands in the air like you don't care
Glide by the people as they start to look and stare
Do your dance, do your dance, do your dance quick, mama
Come on, baby, tell me what's the word

Word up (Up, up), everybody say
When you hear the call you've got to get it underway
Word up (Up, up), it's the code word
No matter where you say it you'll know that you'll be heard

Now all you sucker DJ's who think you're fly
There's got to be a reason and we know the reason why
You try to put on those airs and act real cool
But you've got to realize that you're acting like fools

Give us music, we can use it, we need to dance
We don't have the time for psychological romance
No romance, no romance, no romance for me, mama
Come on, baby, tell me what's the word

Word up (Up, up), everybody say
When you hear the call you've got to get it underway, ow

Ow, dial L for love

Ah, hey, hey
Ah, hey, hey
Now just come on, all you people say

(W-O-R-D up, W-O-R-D up) Ah, ah, ah, ah, ah
(W-O-R-D up, W-O-R-D up) Oooh!
(W-O-R-D up) Hey, hey
(W-O-R-D up) He-hey

Hey, hey, hey, yeah
Hey, hey, no, no, no, no, no, no, no
Yeah, oooh, oooh, oooh, woh
Tell me like that, like that

Say it like that, now, now, yeah
That's the word, everybody's got to know the word
Like that, come on

Ow, take me real low
",http://azlyrics.com/lyrics/cameo/wordup.html
188,The Drifters,Save the Last Dance for Me,RnB,"

You can dance
Every dance with the guy
Who gave you the eye
Let him hold you tight

You can smile
Every smile for the man
Who held your hand
'Neath the pale moonlight

But don't forget who's taking you home
And in whose arms you're gonna be
So darlin'
Save the last dance for me, mmm

Oh I know
That the music is fine
Like sparkling wine
Go and have your fun

Laugh and sing
But while we're apart
Don't give your heart
To anyone

But don't forget who's taking you home
And in whose arms you're gonna be
So darlin'
Save the last dance for me, mmm

Baby don't you know I love you so?
Can't you feel it when we touch?
I will never, never let you go
I love you oh so much

You can dance
Go and carry on
Till the night is gone
And it's time to go

If he asks
If you're all alone
Can he take you home
You must tell him no

'Cause don't forget who's taking you home
And in whose arms you're gonna be
So darlin'
Save the last dance for me

'Cause don't forget who's taking you home
And in whose arms you're gonna be
So darlin'
Save the last dance for me, mmm

Save the last dance for me, mmm
Save the last dance for me
",http://azlyrics.com/lyrics/drifters/savethelastdanceforme.html
189,The Chords,Sh-Boom,RnB,,http://azlyrics.com/lyrics/chords/shboom.html
190,Ray Charles,I Can't Stop Loving You,RnB,"

(I can't stop loving you)
I've made up my mind
To live in memory of the lonesome times
(I can't stop wanting you)
It's useless to say
So I'll just live my life in dreams of yesterday
(Dreams of yesterday)
Those happy hours that we once knew
Tho' long ago, they still make me blue
They say that time heals a broken heart
But time has stood still since we've been apart

(I can't stop loving you)
I've made up my mind
To live in memories of the lonesome times
(I can't stop wanting you)
It's useless to say
So I'll just live my life in dreams of yesterday
(Those happy hours)
Those happy hours
(That we once knew)
That we once knew
(Tho' long ago)
Tho' long ago
(Still make me blue)
Still ma-a-a-ake me blue
(They say that time)
They say that time
(Heals a broken heart)
Heals a broken heart
(But time has stood still)
Time has stood still
(Since we've been apart)
Since we've been apart

(I can't stop loving you)
I said I made up my mind
To live in memory of the lonesome times
(Sing a song, children)
(I can't stop wanting you)
It's useless to say
So I'll just live my life of dreams of yesterday
(Of yesterday)
",http://azlyrics.com/lyrics/raycharles/icantstoplovingyou.html
191,Danny & The Juniors,At The Hop,RnB,,http://azlyrics.com/lyrics/dannyjuniors/atthehop.html
192,Sam Cooke,Bring It On Home To Me,RnB,"

If you ever change your mind
About leaving, leaving me behind
Baby, bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

I know I laughed when you left
But now I know I only hurt myself
Baby, bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

I'll give you jewelry and money, too
That ain't all, that ain't all I'll do for you
Baby, if you bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

You know I'll always be your slave
'Til I'm buried, buried in my grave
Oh honey, bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

One more thing
I tried to treat you right
But you stayed out, stayed out late at night
But I forgive you, bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)
Yeah (yeah) yeah (yeah)...
",http://azlyrics.com/lyrics/samcooke/bringitonhometome.html
193,Chaka Khan,I Feel for You,RnB,"

Chaka, Chaka, Chaka
Chaka Khan
Chaka Khan
Chaka Khan
Chaka Khan

Chaka Khan
Let me rock you
Let me rock you
Chaka Khan
Let me rock you
That's all I wanna do
Chaka Khan
Let me rock you
Let me rock you
Chaka Khan
Let me rock you
'Cause I feel for you
Chaka Khan
Won't you tell me
What you wanna do
Do you feel for me
The way I feel for you
Chaka Khan
Let me tell you what I wanna do
I wanna love you
Wanna hug you
Wanna squeeze you too
Let me take you in my arms
Let me fill you with my charms
Chaka
'Cause you know that I'm the one
To keep you warm, Chaka
I'll make it more than just a physical dream
I wanna rock you, Chaka, baby
'Cuz you make me wanna scream
Let me rock you
Rock you

Baby, baby when I look at you
I get a warm feelin' inside
There's something 'bout the things you do
That keeps me satisfied

I wouldn't lie to you, baby
It's mainly a physical thing
This feeling that I got for you, baby
Makes me wanna sing

I feel for you
I think I love you
I feel for you
I think I love you

Chaka Khan,
Let me rock you
Let me rock you
Chaka Khan
Let me rock you
That's all I wanna do
Chaka Khan, let me rock you
Let me rock you, Chaka Khan
Let me rock you
'Cause I feel for you
Feel for you

Baby, baby when I lay with you
There's no place I'd rather be
Can't believe, can't believe it's true
The things that you do to me

I wouldn't lie to you, baby
I'm physically attracted to you
This feeling that I got for you, baby
There's nothing that I wouldn't do

I feel for you
I think I love you
I feel for you
I think I love you

I feel for you
I think I love you
I feel for you
I,I, I think I love you

Chaka Khan
Let me rock you
Let me rock you
Chaka Khan
Let me rock you
That's all I wanna do
Chaka Khan
Let me rock you
Let me rock you
Chaka Khan
Let me rock you
'Cause I feel for you
Chaka Khan
Feel for you

I feel it too
(Feel for you)
I, I feel for you
(Feel for you)

I feel for you
'Cause I love you
",http://azlyrics.com/lyrics/chakakhan/ifeelforyou.html
194,The Rolling Stones,Get Off Of My Cloud,RnB,"

I live on an apartment on the ninety-ninth floor of my block
And I sit at home looking out the window
Imagining the world has stopped
Then in flies a guy who's all dressed up just like a Union Jack
And says, ""I've won five pounds if I have his kind of detergent pack""

I said, ""Hey, you, get off of my cloud
Hey, you, get off of my cloud
Hey, you, get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud, baby""

The telephone is ringing
I say, ""Hi, it's me, who is it there on the line?""
A voice says, ""Hi, hello, how are you?""
""Well, I guess I'm doin' fine""
He says, ""It's three A.M., there's too much noise
Don't you people ever wanna go to bed?
Because you feel so good
Do you have to drive me out of my head?""

I said, ""Hey, you, get off of my cloud
Hey, you, get off of my cloud
Hey, you, get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud, baby""

I was sick and tired, fed up with this
And decided to take a drive downtown
It was so very quiet and peaceful
There was nobody, not a soul around
I laid myself out, I was so tired
And I started to dream
In the morning the parking tickets were just like flags
Stuck on my windscreen

I said, ""Hey, you, get off of my cloud
Hey, you, get off of my cloud
Hey, you, get off of my cloud
Don't hang around 'cause two's a crowd
On my cloud""

Hey, you, get off of my cloud
Hey, you, get off of my cloud
Hey, you, get off of my cloud
Don't hang around baby two's a crowd
On my cloud

Hey, you
",http://azlyrics.com/lyrics/rollingstones/getoffofmycloud.html
