Track name,Artist name,Album,Playlist name,Type,ISRC
"Girls Ain't Nothing But Trouble - 1988 Extended Remix","DJ Jazzy Jeff & The Fresh Prince","Greatest Hits","Hip Hop","Playlist","USJI18800005"
"Love Me Or Hate Me","Lady Sovereign","Public Warning","Hip Hop","Playlist","GBUM70602516"
"Liebes Lied","Beginner","Bambule","Hip Hop","Playlist","DEA859800190"
"Ebonics (Criminal Slang)","Big L","The Big Picture","Hip Hop","Playlist","USZEG1600214"
"Chasing Time","Azealia Banks","Broke With Expensive Taste","Hip Hop","Playlist","US5Z51400591"
"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan","Summer Sampler","Hip Hop","Playlist","USUYG1071719"
"Me So Horny","2 LIVE CREW","As Clean As They Wanna Be","Hip Hop","Playlist","US4SC0500149"
"Ride Wit Me","Nelly","Country Grammar","Hip Hop","Playlist","USUR10000183"
"Jam On Revenge (The Wikki Wikki Song)","Newcleus","Jam On Revenge","Hip Hop","Playlist","USCCK0710019"
"Everything Is Borrowed","The Streets","Everything Is Borrowed (Deluxe Edition)","Hip Hop","Playlist","GBFFS0800087"
"Pocket Full of Stones","UGK","Too Hard To Swallow","Hip Hop","Playlist","USJI10300102"
"Shock Body","Talib Kweli","Quality (Explicit Version)","Hip Hop","Playlist","USRW50200468"
"sex money feelings die","Lykke Li","so sad so sexy","Hip Hop","Playlist","USRC11801750"
"Watch My Feet","Dude 'n Nem","Watch My Feet - Single","Hip Hop","Playlist","USTV10700836"
"Only God Knows","Young Fathers","Only God Knows","Hip Hop","Playlist","GBCFB1606819"
"Werkin' girls","Angel Haze","Reservation","Hip Hop","Playlist","TCACM1624335"
"Cowboy","Kid Rock","Devil Without a Cause","Hip Hop","Playlist","USAT29800697"
"Straight Up Menace","MC Eiht","The Best of MC Eiht","Hip Hop","Playlist","USCRP1002159"
"Girls, Girls, Girls","JAY-Z","The Blueprint (Explicit Version)","Hip Hop","Playlist","USDJ20110676"
"A Fly Girl","Boogie Boys","Not Available on Spotify","Hip Hop","Playlist",""
"Who Got Da Props","Black Moon","Enta da Stage","Hip Hop","Playlist","USNRS0020120"
"I Need A Beat (Remix)","LL COOL J","Radio","Hip Hop","Playlist","USDJ28500007"
"Like Toy Soldiers","Eminem","Encore","Hip Hop","Playlist","USIR10400812"
"Freedom (feat. Kendrick Lamar)","Beyoncé","Lemonade","Hip Hop","Playlist","USSM11603184"
"I'm Bout It, Bout It","TRU","True","Hip Hop","Playlist","USPO19550022"
"Jazz (We've Got)","A Tribe Called Quest","The Low End Theory","Hip Hop","Playlist","USJI19100004"
"D.O.A. (Death Of Auto-Tune)","JAY-Z","The Hits Collection Volume One [International Version (Explicit)]","Hip Hop","Playlist","USAT20902100"
"Public Service Announcement (Interlude)","JAY-Z","The Black Album (UK Version)","Hip Hop","Playlist","USDJ20301461"
"Streets of New York","Kool G Rap & DJ Polo","Hip Hop Fundamentals","Hip Hop","Playlist","USWB11401723"
"Alwayz Into Somethin'","N.W.A.","Efil4zaggin","Hip Hop","Playlist","USPO19100007"
"Headlines","Drake","Take Care (Deluxe)","Hip Hop","Playlist","USCM51100290"
"Lost And Found - S.F.L.","DJ Shadow","Reconstructed : The Best Of DJ Shadow (Deluxe Edition)","Hip Hop","Playlist","GBAQH9400053"
"1980","Estelle","The 18th Day","Hip Hop","Playlist","GBBLK0400152"
"CHA CHA","DRAM","#1EpicEP","Hip Hop","Playlist","USUYG1065783"
"Up All Night","Beck","Up All Night","Hip Hop","Playlist","US3841600117"
"Over","Drake","Thank Me Later (Int'l Version)","Hip Hop","Playlist","USCM51000100"
"Make Her Say","Kid Cudi","Man On The Moon: The End Of Day","Hip Hop","Playlist","USUM70969614"
"Body Rock","Mos Def","Lyricist Lounge Vol. 1","Hip Hop","Playlist","USRW50200166"
"Paper Thin","MC Lyte","Lyte As A Rock","Hip Hop","Playlist","USEW28800027"
"Déjà Vu (Uptown Baby)","Lord Tariq","The Legacy of Hip Hop East Coast","Hip Hop","Playlist","USSM19702719"
"Just A Lil Bit","50 Cent","The Massacre (Ecopac Reissue Explicit)","Hip Hop","Playlist","USIR10500279"
"So Wat Cha Sayin'","EPMD","Unfinished Business","Hip Hop","Playlist","USPO18900001"
"Down With the King (feat. Pete Rock & C.L. Smooth)","Run–D.M.C.","Down With The King","Hip Hop","Playlist","USAR19901348"
"And It Wasn't a Dream","The Ruthless Rap Assassins","Killer Album","Hip Hop","Playlist","GBAYE9000883"
"Back in the Day","Ahmad Lewis","Ahmad","Hip Hop","Playlist","USGI10100354"
"Ten Crack Commandments - 2014 Remaster","The Notorious B.I.G.","Life After Death (2014 Remastered Edition)","Hip Hop","Playlist","USAT21402739"
"Treat 'Em Right","Chubb Rock","The One","Hip Hop","Playlist","US39N0400370"
"I've Got U Under My Skin","Neneh Cherry","Not Available on Spotify","Hip Hop","Playlist",""
"MIDDLE CHILD","J. Cole","Revenge Of The Dreamers III","Hip Hop","Playlist","QMJMT1902056"
"Hip Hop Junkies","Nice & Smooth","Hip-Hop Golden Age, Vol. 1 (The Greatest Songs of the 90's) [The Streetbangerz Presents]","Hip Hop","Playlist","FR6V82690563"
"FUN!","Vince Staples","FM!","Hip Hop","Playlist","USUM71818768"
"Mind of a Lunatic","Geto Boys","The Geto Boys","Hip Hop","Playlist","USZXT1019764"
"DHL","Frank Ocean","DHL","Hip Hop","Playlist","QM24S1926144"
"Bottle Rocket","The Go! Team","Thunder, Lightning, Strike","Hip Hop","Playlist","GBCSG0500217"
"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","T-Pain","Epiphany","Hip Hop","Playlist","USJI10700121"
"GhettoMusick","Outkast","Speakerboxxx/The Love Below","Hip Hop","Playlist","USAR10300687"
"Forever","Drake","Relapse: Refill","Hip Hop","Playlist","USUM70920707"
"Revolution","Arrested Development","Greatest Hits","Hip Hop","Playlist","USCH39200015"
"Ladbroke Grove","AJ Tracey","AJ Tracey","Hip Hop","Playlist","UKQNW1800013"
"Dangerous","Busta Rhymes","When Disaster Strikes...","Hip Hop","Playlist","USEE19792137"
"Up Jumps Da' Boogie","Timbaland & Magoo","Welcome To Our World","Hip Hop","Playlist","USBGR0400055"
"Purple Pills","D12","Devils Night","Hip Hop","Playlist","USIR10110382"
"Drop A Gem On 'Em","Mobb Deep","Hell On Earth","Hip Hop","Playlist","USLR59900420"
"Bubblin","Anderson .Paak","Bubblin","Hip Hop","Playlist","ZZOPM1800181"
"Words I Manifest - Remix","Gang Starr","Full Clip: A Decade Of Gang Starr","Hip Hop","Playlist","USVI20700595"
"What a Job","Devin The Dude","Waitin' to Inhale","Hip Hop","Playlist","USZXT1041444"
"What Happened To That Boy","Baby","Birdman","Hip Hop","Playlist","USCM50200228"
"Lucid Dreams","Juice WRLD","Goodbye & Good Riddance","Hip Hop","Playlist","USUG11800685"
"Not Afraid","Eminem","Recovery","Hip Hop","Playlist","USUM71011769"
"U.N.I.T.Y.","Queen Latifah","She's A Queen: A Collection Of Greatest Hits","Hip Hop","Playlist","USMO10200676"
"Self Care","Mac Miller","Swimming","Hip Hop","Playlist","USWB11801215"
"Don't Sweat The Technique","Eric B. & Rakim","Don't Sweat The Technique","Hip Hop","Playlist","USMC19238047"
"New Patek","Lil Uzi Vert","New Patek","Hip Hop","Playlist","USAT21811270"
"'Till I Collapse","Eminem","The Eminem Show","Hip Hop","Playlist","USIR10211066"
"Pull Up The People","M.I.A.","Arular","Hip Hop","Playlist","GBBKS0462522"
"Hard Times","Run–D.M.C.","RUN-DMC (Expanded Edition)","Hip Hop","Playlist","USAR19900961"
"Excursions","A Tribe Called Quest","The Low End Theory","Hip Hop","Playlist","USJI10300150"
"1539 N. Calvert","JPEGMAFIA","Veteran","Hip Hop","Playlist","QM24S1800042"
"The Next Movement","DJ Jazzy Jeff","Things Fall Apart","Hip Hop","Playlist","USMC19858722"
"Burn Hollywood Burn","Public Enemy","Fear Of A Black Planet","Hip Hop","Playlist","USDJ29000023"
"One Mic","Nas","Stillmatic","Hip Hop","Playlist","USSM10113251"
"I Feel Like Dying","Lil Wayne","Not Available on Spotify","Hip Hop","Playlist",""
"MOOO!","Doja Cat","MOOO!","Hip Hop","Playlist","USRC11803114"
"B-Boy Bouillabaisse: A Year And A Day","Beastie Boys","Paul's Boutique (20th Anniversary Edition / Remastered)","Hip Hop","Playlist","USCA20807319"
"I Do (feat. SZA)","Cardi B","Invasion of Privacy","Hip Hop","Playlist","USAT21801435"
"Sanctified","Rick Ross","Mastermind (Deluxe)","Hip Hop","Playlist","USUM71401766"
"Because I’m Me","The Avalanches","Wildflower","Hip Hop","Playlist","AUUM71600211"
"(Hey You) The Rock Steady Crew","Rock Steady Crew","80s Groove & Soul","Hip Hop","Playlist","GBAAA8400431"
"Boyz-N-The-Hood - Remix","Eazy-E","Eazy-Duz-It","Hip Hop","Playlist","USPO10000853"
"Gangnam Style (강남스타일)","PSY","Gangnam Style (강남스타일)","Hip Hop","Playlist","USUM71210283"
"Mr. Wendal","Arrested Development","3 Years, 5 Months And 2 Days In The Life Of...","Hip Hop","Playlist","USCH39200004"
"With My Team","Creek Boyz","With My Team","Hip Hop","Playlist","QMCE31701134"
"Bow Down","Westside Connection","Bow Down","Hip Hop","Playlist","USPO10000898"
"Pass Out","Tinie Tempah","Disc-Overy","Hip Hop","Playlist","GB7TP0900004"
"It's Goin' Down (feat. Nitti)","Yung Joc","New Joc City","Hip Hop","Playlist","USBB40610080"
"All The Way Up (Remix)","Fat Joe","All The Way Up (Remix) (feat. French Montana & Infared) - Single","Hip Hop","Playlist","USUYG1102676"
"As We Enter","Nas & Damian ""Jr. Gong"" Marley","Distant Relatives","Hip Hop","Playlist","USUM71003977"
"Blue Suede","Vince Staples","Hell Can Wait","Hip Hop","Playlist","USUM71411220"
"Minnesota","Lil Yachty","Lil Boat","Hip Hop","Playlist","QM8DG1600316"
"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","A$AP Rocky","AT.LONG.LAST.A$AP","Hip Hop","Playlist","USRC11500811"
"The Proud","Talib Kweli","Quality (Explicit Version)","Hip Hop","Playlist","USRW50200480"
"Off the Books (feat. Big Pun & Cuban Link)","The Beatnuts","Classic Nuts Vol. 1","Hip Hop","Playlist","USLR50100114"
"Shadowboxin'","GZA","Liquid Swords","Hip Hop","Playlist","USGF19581314"
"The Avenue","Roll Deep","In At The Deep End","Hip Hop","Playlist","GBGLM0500006"
"F*ck Up Some Commas","Future","DS2 (Deluxe)","Hip Hop","Playlist","USSM11500953"
"I'm Still #1","Boogie Down Productions","By All Means Necessary","Hip Hop","Playlist","USJI18800002"
"Know How","Young MC","Stone Cold Rhymin' (Deluxe Edition)","Hip Hop","Playlist","USA370507649"
"Supersonic","J.J. Fad","Supersonic The Album","Hip Hop","Playlist","USEW18800001"
"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle","Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Hip Hop","Playlist","USAT21901458"
"O.G. Original Gangster","ICE-T","O.G. Original Gangster","Hip Hop","Playlist","USWB19903956"
"Hive (feat. Vince Staples & Casey Veggies)","Earl Sweatshirt","Doris","Hip Hop","Playlist","USQX91301103"
"Get Got","Death Grips","The Money Store","Hip Hop","Playlist","USSM11200903"
"Girls @ (feat. Chance the Rapper)","Joey Purp","Girls @ (feat. Chance the Rapper)","Hip Hop","Playlist","TCACP1691309"
"Kinda Like a Big Deal (feat. Kanye West)","Clipse","Til The Casket Drops","Hip Hop","Playlist","USSM10902853"
"Natural Born Killaz","Ice Cube","Featuring...Ice Cube","Hip Hop","Playlist","USPO19450052"
"Ghetto Thang","De La Soul","Not Available on Spotify","Hip Hop","Playlist",""
"Vans","The Pack","Based Boys","Hip Hop","Playlist","USJI10600279"
"Mathematics","Mos Def","Black On Both Sides","Hip Hop","Playlist","USRW50200239"
"Cold Rock a Party","MC Lyte","Bad As I Wanna B","Hip Hop","Playlist","USEW19697924"
"Hiphopper","Thomas Rusiak","Magic Villa","Hip Hop","Playlist","SEBFO0002060"
"Uptown Anthem","Naughty By Nature","Naughty By Nature","Hip Hop","Playlist","USTB10250112"
"All We Got (feat. Kanye West & Chicago Children's Choir)","Chance the Rapper","Coloring Book","Hip Hop","Playlist","TCACO1667414"
"Put It in Your Mouth","Akinyele","Put It In Your Mouth (EP)","Hip Hop","Playlist","USA2P0801426"
"Liquorice","Azealia Banks","1991 EP","Hip Hop","Playlist","GBUM71203353"
"Warning - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","Hip Hop","Playlist","USBB40580809"
"Rapping & Rocking the House","Funky 4 + 1","Sugar Hill Rap Classics - The Pioneers of Hip-Hop","Hip Hop","Playlist","GBAJE0402345"
"Watch for the Hook (Dungeon Family Mix)","Cool Breeze","East Point's Greatest Hit","Hip Hop","Playlist","USUYG1139322"
"Yo! Bum Rush The Show","Public Enemy","Yo! Bum Rush The Show","Hip Hop","Playlist","USDJ28800009"
"I Cram to Understand U","MC Lyte","Lyte As A Rock","Hip Hop","Playlist","USEW28800029"
"Bad Babysitter - feat. High & Mighty - Dirty","Princess Superstar","Princess Superstar Is","Hip Hop","Playlist","DEG930110011"
"Stir Fry","Migos","Culture II","Hip Hop","Playlist","USUM71714081"
"I Can't Go to Sleep (feat. Ghostface Killah, RZA & Issac Hayes)","Wu-Tang Clan","The W","Hip Hop","Playlist","USLR50000754"
"One Love (feat. Q-Tip)","Nas","Illmatic","Hip Hop","Playlist","USSM10022815"
"Trying To Find A Balance","Atmosphere","Seven's Travels (10 Year Anniversary Edition)","Hip Hop","Playlist","USBWK1100150"
"What ""U"" Waitin' ""4""?","Jungle Brothers","Done By The Forces Of Nature","Hip Hop","Playlist","USWB10003289"
"New Jack Hustler (Nino's Theme)","ICE-T","O.G. Original Gangster","Hip Hop","Playlist","USWB19903952"
"Hand On the Pump","Cypress Hill","Cypress Hill","Hip Hop","Playlist","USSM19901633"
"Time's Up","O.C.","Word...Life (Deluxe Edition)","Hip Hop","Playlist","US6R21482693"
"Xxplosive","Dr. Dre","2001","Hip Hop","Playlist","USIR19915073"
"LOVE. FEAT. ZACARI.","Kendrick Lamar","DAMN.","Hip Hop","Playlist","USUM71703088"
"J. Beez Comin' Through","Jungle Brothers","Done By The Forces Of Nature","Hip Hop","Playlist","USWB10003286"
"MC's Act Like They Don't Know","KRS-One","KRS-One","Hip Hop","Playlist","USJI18800016"
"It's Nasty (Genius of Love)","The Furious Five","Kings of the Streets - The Definitive Anthology","Hip Hop","Playlist","GBAJE0710484"
"Breathe And Stop","Q-Tip","Amplified","Hip Hop","Playlist","USAR19900513"
"Starz In Their Eyes","Just Jack","Overtones (Slidepac)","Hip Hop","Playlist","GBUM70601398"
"Everything's Gonna Be Alright","Naughty By Nature","Naughty By Nature","Hip Hop","Playlist","USTB10300154"
"La fièvre","Suprême NTM","Paris sous les bombes","Hip Hop","Playlist","FRZ089500340"
"On the Run","Kool G Rap & DJ Polo","Live and Let Die","Hip Hop","Playlist","USFZH0700327"
"Music (feat. Marvin Gaye)","Erick Sermon","Music","Hip Hop","Playlist","USJAY0100310"
"Thuggish Ruggish Bone","Bone Thugs-N-Harmony","Creepin on Ah Come Up","Hip Hop","Playlist","US23S9428103"
"Good Times Roll Pt. 2","RJD2","Deadringer: Deluxe","Hip Hop","Playlist","USA4T0403504"
"Fuckin' up the Count","Freddie Gibbs","Shadow of a Doubt","Hip Hop","Playlist","USUYG1083055"
"ULT","Denzel Curry","Imperial","Hip Hop","Playlist","USC4R1602006"
"Do The Right Thing","Redhead Kingpin","Pure Dance Party","Hip Hop","Playlist","GBAAA8900507"
"Quiet Storm","Mobb Deep","Murda Muzik","Hip Hop","Playlist","USLR59900033"
"Feel The Love","KIDS SEE GHOSTS","KIDS SEE GHOSTS","Hip Hop","Playlist","USUM71808242"
"Make Some Noise","Beastie Boys","Hot Sauce Committee (Pt. 2)","Hip Hop","Playlist","USCA21100528"
"Crossover","EPMD","Best Of","Hip Hop","Playlist","USRL19200001"
"Mistadobalina","Del The Funky Homosapien","The Best Of Del Tha Funkee Homosapien [The Elektra Years]: The B-Boy Handbook","Hip Hop","Playlist","USEE10300913"
"MyBabyDaddy","B-Rock & The Bizz","Porkin' beans & Wienes","Hip Hop","Playlist","USCJE0512136"
"GOLD","BROCKHAMPTON","SATURATION","Hip Hop","Playlist","USUYG1144806"
"untitled 03 05.28.2013.","Kendrick Lamar","untitled unmastered.","Hip Hop","Playlist","USUM71601673"
"Paper Doll","P.M. Dawn","The Best Of P.M. Dawn","Hip Hop","Playlist","USGS20000072"
"Auditorium","Mos Def","The Ecstatic","Hip Hop","Playlist","USCJ80900324"
"Gangsta Bitch","Apache","Gangsta Bitch","Hip Hop","Playlist","USJ3V1383276"
"Baby Blue (feat. Chance the Rapper)","Action Bronson","Mr. Wonderful","Hip Hop","Playlist","USAT21500295"
"Ascension (feat. Vince Staples)","Gorillaz","Humanz (Deluxe)","Hip Hop","Playlist","GBAYE1700161"
"Bassline","Mantronix","Mantronix","Hip Hop","Playlist","GBAAA0500279"
"I'm Chillin","Kurtis Blow","The Best Of Kurtis Blow","Hip Hop","Playlist","USPR38000038"
"America What Time Is Love","The KLF","Not Available on Spotify","Hip Hop","Playlist",""
"Diary of a Madman","Gravediggaz","Not Available on Spotify","Hip Hop","Playlist",""
"Boss","Little Simz","GREY Area","Hip Hop","Playlist","GBKPL1821965"
"Everyone Nose (All The Girls Standing In The Line For The Bathroom)","N.E.R.D","Seeing Sounds","Hip Hop","Playlist","USUM70813614"
"Zen","Clipse","Re-Up Gang the Saga Continues","Hip Hop","Playlist","US38L0800086"
"The Season/Carry Me","Anderson .Paak","Malibu","Hip Hop","Playlist","DEU241507391"
"Doggy Dogg World (feat. The Dramatics & Tha Dogg Pound)","Snoop Dogg","Doggystyle","Hip Hop","Playlist","USKO10403601"
"An echo from the hosts that profess infinitum","Shabazz Palaces","Black Up","Hip Hop","Playlist","USSUB1190002"
"Flavor Of The Month","Black Sheep","A Wolf In Sheep's Clothing","Hip Hop","Playlist","USWWW0128416"
"Hands","Octavian","Hands","Hip Hop","Playlist","QMDA71858803"
"Meet Again","Maxo Kream","Brandon Banks","Hip Hop","Playlist","USRC11803939"
"Potato Salad","Tyler, The Creator","Potato Salad","Hip Hop","Playlist","USQX91802454"
"Shine a Light","Shabazz Palaces","Shine a Light","Hip Hop","Playlist","USSUB1721003"
"It's My Beat - 7"" Single Version","Sweet Tee","Giant Single: Profile Records Rap Anthology","Hip Hop","Playlist","USAR11100212"
"Black Ice (Sky High) (feat. Outkast)","Goodie Mob","Still Standing","Hip Hop","Playlist","USLF29800302"
"Wild Wild West","Kool Moe Dee","How Ya Like Me Now","Hip Hop","Playlist","USJI10300464"
"Criminal Minded","Boogie Down Productions","Criminal Minded","Hip Hop","Playlist","USWR31600709"
"Suicidal Thoughts - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster; 2015 Remaster)","Hip Hop","Playlist","USBB40580821"
"A.D.H.D","Kendrick Lamar","Section.80","Hip Hop","Playlist","USUYG1008102"
"The Recipe","Kendrick Lamar","The Recipe","Hip Hop","Playlist","USUM71203149"
"The Most Beautifullest Thing In This World","Keith Murray","The Most Beautifullest Thing In This World","Hip Hop","Playlist","USAE81282908"
"Roses","Outkast","Speakerboxxx/The Love Below","Hip Hop","Playlist","USAR10301000"
"DJ Premier in Deep Concentration","Gang Starr","Not Available on Spotify","Hip Hop","Playlist",""
"Doin' It","LL COOL J","Mr. Smith","Hip Hop","Playlist","USDJ29500149"
"Bank Rolls - Remix","Tate Kobang","Bank Rolls (Remix)","Hip Hop","Playlist","QMCE31500357"
"Nasty","Nas","Life Is Good","Hip Hop","Playlist","USUM71111920"
"Legend Has It","Run The Jewels","Run the Jewels 3","Hip Hop","Playlist","QZ6AM1600004"
"Can I Live","JAY-Z","Reasonable Doubt","Hip Hop","Playlist","USUM70503163"
"Comix (feat. Mala Rodriguez)","El Guincho","Hiperasia","Hip Hop","Playlist","ES6041511105"
"Beat Street","Mr. Ness","Kings of the Streets - The Definitive Anthology","Hip Hop","Playlist","GBAJE0710485"
"New York, New York","Grandmaster Flash & The Furious Five","The Message (Expanded Edition)","Hip Hop","Playlist","GBAJE0401789"
"Perpetual Motion","DJ Crystl","Not Available on Spotify","Hip Hop","Playlist",""
"I Against I - 2006 Digital Remaster","Massive Attack","Collected","Hip Hop","Playlist","GBAAA0600185"
"No Heart","21 Savage","Savage Mode","Hip Hop","Playlist","QZ45A1600040"
"My Type","Saweetie","ICY","Hip Hop","Playlist","USWB11900833"
"OKRA","Tyler, The Creator","OKRA","Hip Hop","Playlist","USQX91800697"
"How About Some Hardcore","M.O.P","Hip-Hop Golden Age, Vol. 2 (The Greatest Songs of the 90's) [The Streetbangerz Presents]","Hip Hop","Playlist","FR6V82690620"
"Boredom (feat. Rex Orange County & Anna of the North)","Tyler, The Creator","Flower Boy","Hip Hop","Playlist","USQX91701279"
"I'm On","Kamaiyah","A Good Night in the Ghetto","Hip Hop","Playlist","TCACN1619434"
"Role Model","Eminem","The Slim Shady LP","Hip Hop","Playlist","USIR19902065"
"Upgrade You","Lil Wayne","When The North & South Collide Unloaded","Hip Hop","Playlist","US38L0702585"
"Nothin' On You - feat. Bruno Mars","B.o.B","B.o.B Presents: The Adventures of Bobby Ray (Explicit)","Hip Hop","Playlist","USAT20904033"
"How Does It Feel","Kamaiyah","A Good Night in the Ghetto","Hip Hop","Playlist","TCACN1619455"
"No Time","Lil' Kim","Hard Core","Hip Hop","Playlist","USAT20901990"
"No Flex Zone","Rae Sremmurd","SremmLife","Hip Hop","Playlist","USUM71406157"
"Freedom","Grandmaster Flash & The Furious Five","The Greatest Hits (The Sugarhill Gang vs. Grandmaster Flash)","Hip Hop","Playlist","GBAJE0502822"
"Ruffneck","MC Lyte","Ain't No Other","Hip Hop","Playlist","USEW29300040"
"Po Pimp","Do Or Die","Picture This","Hip Hop","Playlist","USZXT1012437"
"Things Done Changed - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","Hip Hop","Playlist","USBB40580806"
"Zulu Nation Throwdown (Cosmic Force)","Afrika Bambaataa Nation Cosmic Force","Looking For The Perfect Beat 1980 -1985","Hip Hop","Playlist","USTB10301086"
"Jeeps, Lex Coups, Bimaz & Benz","Lost Boyz","Legal Drug Money","Hip Hop","Playlist","USUR10001536"
"On The Radio","Crash Crew","The Message: Hip Hop Party Classics","Hip Hop","Playlist","GBAJE0402353"
"L'enfant seul","Oxmo Puccino","Opera Puccino","Hip Hop","Playlist","FRY689802420"
"About the Money (feat. Young Thug)","T.I.","Paperwork (Deluxe Explicit)","Hip Hop","Playlist","USQX91401203"
"Steady Mobbin'","Ice Cube","Death Certificate","Hip Hop","Playlist","USPO10101378"
"Dirt Off Your Shoulder","JAY-Z","The Black Album (UK Version)","Hip Hop","Playlist","USDJ20301457"
"National Anthem (F*ck The World)","Freddie Gibbs","Str8 Killa","Hip Hop","Playlist","US2Q81000069"
"Check The Technique","Gang Starr","Step In The Arena","Hip Hop","Playlist","USCH34900148"
"Back To Back","Drake","Back To Back","Hip Hop","Playlist","USCM51500241"
"Deep Down & Dirty - Original Version","Stereo MC's","Deep Down & Dirty","Hip Hop","Playlist","GBAAN0100080"
"Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz)","Juicy J","Stay Trippy","Hip Hop","Playlist","USSM11205303"
"She Watch Channel Zero?!","Public Enemy","It Takes A Nation Of Millions To Hold Us Back","Hip Hop","Playlist","USDJ28800022"
"Vicious Rap","Tanya ""Sweet Tee"" Winley","The Best of Paul Winley Records","Hip Hop","Playlist","USFZH1200310"
"Time 4 Sumaksion","Redman","Whut? The Album","Hip Hop","Playlist","USRL19200026"
"What's Golden","Jurassic 5","Power In Numbers (Explicit Version)","Hip Hop","Playlist","USIR10211278"
"I Really Mean It","The Diplomats","Cam'Ron Presents The Diplomats - Diplomatic Immunity","Hip Hop","Playlist","USDJ20200711"
"Magic's Wand","Whodini","The Collection","Hip Hop","Playlist","GBAHK9400184"
"1Train","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","Hip Hop","Playlist","USRC11201455"
"Go See the Doctor","Kool Moe Dee","Kool Moe Dee (Bonus Track Version)","Hip Hop","Playlist","USJI10300465"
"Cell Therapy","Goodie Mob","Soul Food","Hip Hop","Playlist","USLF20000215"
"Da Mystery of Chessboxin'","Wu-Tang Clan","Enter The Wu-Tang-36 Chambers","Hip Hop","Playlist","USRC19300131"
"Look Alive (feat. Drake)","BlocBoy JB","Look Alive (feat. Drake)","Hip Hop","Playlist","USWB11800211"
"Prima Donna","Vince Staples","Prima Donna","Hip Hop","Playlist","USUM71606194"
"Fortified Live","Reflection Eternal","Soundbombing","Hip Hop","Playlist","USRW50200194"
"Elevate My Mind","Stereo MC's","Supernatural","Hip Hop","Playlist","GBANY9000019"
"What Does Your Soul Look Like - Part 1","DJ Shadow","Pre-Emptive Strike","Hip Hop","Playlist","GBAQH9400136"
"Get Involved","Raphael Saadiq","All Hits At the House of Blues","Hip Hop","Playlist","GBHFC0500112"
"679 (feat. Monty)","Fetty Wap","Fetty Wap (Deluxe)","Hip Hop","Playlist","QMCE31500373"
"Females","Cookie Crew","Not Available on Spotify","Hip Hop","Playlist",""
"Dead Homiez","Ice Cube","AmeriKKKa's Most Wanted (Explicit)","Hip Hop","Playlist","USPO19000021"
"Holy Grail","JAY-Z","Magna Carta... Holy Grail","Hip Hop","Playlist","QMJMT1300025"
"Nighttrain","Public Enemy","Apocalypse 91… The Enemy Strikes Black","Hip Hop","Playlist","USDJ29100003"
"Dilemma","Nelly","Nellyville","Hip Hop","Playlist","USUR10200370"
"Facety 2:11","Roots Manuva","Bleeds","Hip Hop","Playlist","GBCFB1500200"
"rockstar","Post Malone","rockstar","Hip Hop","Playlist","USUM71710087"
"The Corner","Common","Be","Hip Hop","Playlist","USMC10500090"
"Bump","Spank Rock","YoYoYoYoYo","Hip Hop","Playlist","GBCFB0600304"
"Pass The Mic","Beastie Boys","Check Your Head","Hip Hop","Playlist","USCA29200012"
"Dreamin'","Big K.R.I.T.","Not Available on Spotify","Hip Hop","Playlist",""
"Doin' Our Own Dang","Jungle Brothers","Done By The Forces Of Nature","Hip Hop","Playlist","USWB10003288"
"Just Having Fun","Doug E. Fresh","Not Available on Spotify","Hip Hop","Playlist",""
"White America","Eminem","The Eminem Show","Hip Hop","Playlist","USIR10211052"
"Six Feet Deep","Geto Boys","Til Death Do Us Part","Hip Hop","Playlist","USZXT1019389"
"Mr. Big Stuff","Heavy D & The Boyz","Heavy Hitz","Hip Hop","Playlist","USMC18723763"
"Who's Gonna Take The Weight?","Gang Starr","Step In The Arena","Hip Hop","Playlist","USCH39000004"
"Monie In The Middle","Monie Love","Down To Earth","Hip Hop","Playlist","GBAYK9000014"
"Ain't No Future In Yo' Frontin'","M.C. Breed & DFC","M.C. Breed & DFC","Hip Hop","Playlist","US25T9920783"
"Lonely","Danny Brown","Old","Hip Hop","Playlist","QMSDU1300258"
"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","DAMN.","Hip Hop","Playlist","USUM71703086"
"Princess Of The Posse - e","Queen Latifah","All Hail The Queen","Hip Hop","Playlist","USTB10300333"
"U Guessed It","OG Maco","U Guessed It - Single","Hip Hop","Playlist","USUYG1053463"
"Tiimmy Turner","Desiigner","Tiimmy Turner","Hip Hop","Playlist","USUM71606710"
"X","Xzibit","Restless","Hip Hop","Playlist","USLR50000796"
"Grief","Earl Sweatshirt","I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt","Hip Hop","Playlist","USQX91500425"
"Zan With That Lean","Soulja Boy","Successful","Hip Hop","Playlist","SEYOK1408580"
